AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,0.6
AApqr,BBnqx,CCbt,DDcy,EEbkv,1.76
AApqr,BBnqx,CCbt,DDcjx,EEkqy,13.19
AApqr,BBnqx,CCbt,DDmx,EEqz,19.24
AApqr,BBnqx,CCbt,DDcy,EEcrv,21.36
AApqr,BBnqx,CCbt,DDcjx,EEdhv,-2.57
AAgqt,BBfnw,CCkrs,DDmx,EEmz,24.58
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,24.5
AAgqt,BBfnw,CCkrs,DDcjx,EEkqy,-99.72
AAgqt,BBfnw,CCkrs,DDmx,EEqz,-98.57
AAgqt,BBfnw,CCkrs,DDcy,EEcrv,-7.61
AAgqt,BBfnw,CCkrs,DDcjx,EEdhv,-93.15
AAhpx,BBlmr,CCcqx,DDmx,EEmz,38.41
AAhpx,BBlmr,CCcqx,DDcy,EEbkv,39.39
AAhpx,BBlmr,CCcqx,DDcjx,EEkqy,-89.97
AAhpx,BBlmr,CCcqx,DDmx,EEqz,-87.0
AAhpx,BBlmr,CCcqx,DDcy,EEcrv,-84.08
AAhpx,BBlmr,CCcqx,DDcjx,EEdhv,-80.36
AApqr,BBnry,CCbt,DDmx,EEmz,-79.61
AApqr,BBnry,CCbt,DDcy,EEbkv,-78.71
AApqr,BBnry,CCbt,DDcjx,EEkqy,-74.13
AApqr,BBnry,CCbt,DDmx,EEqz,55.27
AApqr,BBnry,CCbt,DDcy,EEcrv,62.02
AApqr,BBnry,CCbt,DDcjx,EEdhv,62.84
AAgqt,BBhpt,CCkrs,DDmx,EEmz,-62.93
AAgqt,BBhpt,CCkrs,DDcy,EEbkv,-61.79
AAgqt,BBhpt,CCkrs,DDcjx,EEkqy,66.96
AAgqt,BBhpt,CCkrs,DDmx,EEqz,-59.42
AAgqt,BBhpt,CCkrs,DDcy,EEcrv,68.41
AAgqt,BBhpt,CCkrs,DDcjx,EEdhv,69.24
AAhpx,BBlsx,CCcqx,DDmx,EEmz,76.5
AAhpx,BBlsx,CCcqx,DDcy,EEbkv,-51.63
AAhpx,BBlsx,CCcqx,DDcjx,EEkqy,79.05
AAhpx,BBlsx,CCcqx,DDmx,EEqz,-48.9
AAhpx,BBlsx,CCcqx,DDcy,EEcrv,80.41
AAhpx,BBlsx,CCcqx,DDcjx,EEdhv,83.73
AApqr,BBgv,CCbt,DDmx,EEmz,85.72
AApqr,BBgv,CCbt,DDcy,EEbkv,92.98
AApqr,BBgv,CCbt,DDcjx,EEkqy,-35.14
AApqr,BBgv,CCbt,DDmx,EEqz,-36.74
AApqr,BBgv,CCbt,DDcy,EEcrv,-33.1
AApqr,BBgv,CCbt,DDcjx,EEdhv,97.15
AAgqt,BBdfv,CCkrs,DDmx,EEmz,98.17
AAgqt,BBdfv,CCkrs,DDcy,EEbkv,-26.55
AAgqt,BBdfv,CCkrs,DDcjx,EEkqy,-14.64
AAgqt,BBdfv,CCkrs,DDmx,EEqz,-7.8
AAgqt,BBdfv,CCkrs,DDcy,EEcrv,-6.78
AAgqt,BBdfv,CCkrs,DDcjx,EEdhv,-2.17
