AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,0.85
AAdk,BBtw,CCst,DDnw,7.16
AAdk,BBtw,CChv,DDrz,8.69
AAdk,BBtw,CCst,DDcl,15.86
AAdn,BBrv,CChv,DDnt,19.7
AAdn,BBrv,CCst,DDnw,20.67
AAdn,BBrv,CChv,DDrz,26.39
AAdn,BBrv,CCst,DDcl,34.69
AAdk,BBmn,CChv,DDnt,49.21
AAdk,BBmn,CCst,DDnw,52.32
AAdk,BBmn,CChv,DDrz,55.68
AAdk,BBmn,CCst,DDcl,59.71
AAdn,BBpw,CChv,DDnt,68.54
AAdn,BBpw,CCst,DDnw,71.15
AAdn,BBpw,CChv,DDrz,76.87
AAdn,BBpw,CCst,DDcl,78.16
AAdk,BBdl,CChv,DDnt,83.55
AAdk,BBdl,CCst,DDnw,89.07
AAdk,BBdl,CChv,DDrz,98.12
AAdk,BBdl,CCst,DDcl,99.95
