AAdk-Export,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,390.1
AAdk,BBtw,CCst,DDnw,264.92
AAdk,BBtw,CCbx,DDrz,138.93
AAdk,BBtw,CChv,DDcl,779.17
AAdk,BBtw,CCst,DDlp,523.54
AAdk,BBtw,CCbx,DDcs,272.47
AAdk,BBtw,CChv,DDhm,913.5
AAdk,BBtw,CCst,DDnt,148.88
AAdk,BBtw,CCbx,DDnw,665.55
AAdk,BBrv,CChv,DDnt,665.13
AAdk,BBrv,CCst,DDnw,795.49
AAdk,BBrv,CCbx,DDrz,288.99
AAdk,BBrv,CChv,DDcl,930.2
AAdk,BBrv,CCst,DDlp,425.83
AAdk,BBrv,CCbx,DDcs,811.73
AAdk,BBrv,CChv,DDhm,299.48
AAdk,BBrv,CCst,DDnt,427.37
AAdk,BBrv,CCbx,DDnw,433.67
AAdk,BBmn,CChv,DDnt,181.36
AAdk,BBmn,CCst,DDnw,951.28
AAdk,BBmn,CCbx,DDrz,838.69
AAdk,BBmn,CChv,DDcl,462.9
AAdk,BBmn,CCst,DDlp,210.46
AAdk,BBmn,CCbx,DDcs,597.83
AAdk,BBmn,CChv,DDhm,728.31
AAdk,BBmn,CCst,DDnt,217.87
AAdk,BBmn,CCbx,DDnw,472.95
AAdk,BBtw,CChv,DDnt,989.09
AAdk,BBtw,CCst,DDnw,864.26
AAdk,BBtw,CCbx,DDrz,353.5
AAdk,BBtw,CChv,DDcl,866.59
AAdk,BBtw,CCst,DDlp,615.66
AAdk,BBtw,CCbx,DDcs,746.67
AAdk,BBtw,CChv,DDhm,874.15
AAdk,BBtw,CCst,DDnt,119.26
AAdk,BBtw,CCbx,DDnw,378.73
