AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,11.56
AAdk,BBtw,CCst,DDnw,12.68
AAdk,BBtw,CChv,DDrz,24.99
AAdk,BBtw,CCst,DDcl,-99.15
AAdk,BBtw,CChv,DDlp,-97.23
AAdk,BBtw,CCst,DDcs,-95.5
AAdk,BBtw,CChv,DDhm,37.84
AAdk,BBtw,CCst,DDdf,-91.47
AAdn,BBrv,CChv,DDnt,-90.69
AAdn,BBrv,CCst,DDnw,47.76
AAdn,BBrv,CChv,DDrz,-80.39
AAdn,BBrv,CCst,DDcl,-73.39
AAdn,BBrv,CChv,DDlp,-73.63
AAdn,BBrv,CCst,DDcs,57.07
AAdn,BBrv,CChv,DDhm,-66.25
AAdn,BBrv,CCst,DDdf,-65.65
AAdk,BBmn,CChv,DDnt,-64.13
AAdk,BBmn,CCst,DDnw,65.47
AAdk,BBmn,CChv,DDrz,66.84
AAdk,BBmn,CCst,DDcl,67.33
AAdk,BBmn,CChv,DDlp,-64.8
AAdk,BBmn,CCst,DDcs,73.86
AAdk,BBmn,CChv,DDhm,74.46
AAdk,BBmn,CCst,DDdf,-48.86
AAdn,BBpw,CChv,DDnt,-47.74
AAdn,BBpw,CCst,DDnw,83.09
AAdn,BBpw,CChv,DDrz,86.56
AAdn,BBpw,CCst,DDcl,-40.55
AAdn,BBpw,CChv,DDlp,-36.25
AAdn,BBpw,CCst,DDcs,-33.86
AAdn,BBpw,CChv,DDhm,-27.97
AAdn,BBpw,CCst,DDdf,-26.18
AAdk,BBdl,CChv,DDnt,-24.55
AAdk,BBdl,CCst,DDnw,-24.29
AAdk,BBdl,CChv,DDrz,-24.82
AAdk,BBdl,CCst,DDcl,-4.08
AAdk,BBdl,CChv,DDlp,-18.37
AAdk,BBdl,CCst,DDcs,-12.44
AAdk,BBdl,CChv,DDhm,-8.63
AAdk,BBdl,CCst,DDdf,-4.27
