AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,1.65
AApqr,BBnqx,CCfnw,DDkrs,5.07
AApqr,BBnqx,CChpx,DDlmr,5.74
AApqr,BBnqx,CCbt,DDcwz,9.37
AApqr,BBnqx,CCfnw,DDqz,12.22
AApqr,BBnqx,CChpx,DDcmp,15.82
AApqr,BBnqx,CCbt,DDbmz,27.98
AApqr,BBnqx,CCfnw,DDgv,0.05
AApqr,BBnqx,CChpx,DDmx,-95.04
AAmz,BBgqt,CCbt,DDmx,-95.14
AAmz,BBgqt,CCfnw,DDkrs,-93.5
AAmz,BBgqt,CChpx,DDlmr,36.38
AAmz,BBgqt,CCbt,DDcwz,33.65
AAmz,BBgqt,CCfnw,DDqz,38.27
AAmz,BBgqt,CChpx,DDcmp,38.79
AAmz,BBgqt,CCbt,DDbmz,38.57
AAmz,BBgqt,CCfnw,DDgv,41.42
AAmz,BBgqt,CChpx,DDmx,-86.81
AAcy,BBbkv,CCbt,DDmx,39.53
AAcy,BBbkv,CCfnw,DDkrs,44.25
AAcy,BBbkv,CChpx,DDlmr,-83.76
AAcy,BBbkv,CCbt,DDcwz,46.35
AAcy,BBbkv,CCfnw,DDqz,-82.5
AAcy,BBbkv,CChpx,DDcmp,-80.76
AAcy,BBbkv,CCbt,DDbmz,47.34
AAcy,BBbkv,CCfnw,DDgv,-84.47
AAcy,BBbkv,CChpx,DDmx,-77.71
AApqr,BBcjx,CCbt,DDmx,-82.23
AApqr,BBcjx,CCfnw,DDkrs,-78.37
AApqr,BBcjx,CChpx,DDlmr,56.65
AApqr,BBcjx,CCbt,DDcwz,-71.98
AApqr,BBcjx,CCfnw,DDqz,61.91
AApqr,BBcjx,CChpx,DDcmp,61.8
AApqr,BBcjx,CCbt,DDbmz,65.84
AApqr,BBcjx,CCfnw,DDgv,66.42
AApqr,BBcjx,CChpx,DDmx,-62.81
AAmz,BBbpv,CCbt,DDmx,66.14
AAmz,BBbpv,CCfnw,DDkrs,68.25
AAmz,BBbpv,CChpx,DDlmr,70.52
AAmz,BBbpv,CCbt,DDcwz,72.61
AAmz,BBbpv,CCfnw,DDqz,-55.5
AAmz,BBbpv,CChpx,DDcmp,73.63
AAmz,BBbpv,CCbt,DDbmz,-53.97
AAmz,BBbpv,CCfnw,DDgv,76.71
AAmz,BBbpv,CChpx,DDmx,77.92
AAcy,BBhpt,CCbt,DDmx,-50.82
AAcy,BBhpt,CCfnw,DDkrs,41.59
AAcy,BBhpt,CChpx,DDlmr,-48.75
AAcy,BBhpt,CCbt,DDcwz,-48.99
AAcy,BBhpt,CCfnw,DDqz,85.74
AAcy,BBhpt,CChpx,DDcmp,93.73
AAcy,BBhpt,CCbt,DDbmz,94.98
AAcy,BBhpt,CCfnw,DDgv,-33.15
AAcy,BBhpt,CChpx,DDmx,-32.52
AApqr,BBbgp,CCbt,DDmx,-33.99
AApqr,BBbgp,CCfnw,DDkrs,-26.61
AApqr,BBbgp,CChpx,DDlmr,-22.16
AApqr,BBbgp,CCbt,DDcwz,-22.34
AApqr,BBbgp,CCfnw,DDqz,-16.63
AApqr,BBbgp,CChpx,DDcmp,-14.69
AApqr,BBbgp,CCbt,DDbmz,-13.83
AApqr,BBbgp,CCfnw,DDgv,-7.91
AApqr,BBbgp,CChpx,DDmx,-1.64
