AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,0.29
AApqr,BBnqx,CCfnw,DDkrs,1.35
AApqr,BBnqx,CChpx,DDlmr,1.47
AApqr,BBnqx,CCbt,DDcwz,3.14
AApqr,BBnqx,CCfnw,DDqz,4.36
AApqr,BBnqx,CChpx,DDcmp,6.77
AApqr,BBnqx,CCbt,DDbmz,6.48
AApqr,BBnqx,CCfnw,DDgv,8.66
AApqr,BBnqx,CChpx,DDdlz,6.63
AAmz,BBgqt,CCbt,DDmx,9.82
AAmz,BBgqt,CCfnw,DDkrs,12.59
AAmz,BBgqt,CChpx,DDlmr,12.55
AAmz,BBgqt,CCbt,DDcwz,15.54
AAmz,BBgqt,CCfnw,DDqz,16.46
AAmz,BBgqt,CChpx,DDcmp,17.42
AAmz,BBgqt,CCbt,DDbmz,20.74
AAmz,BBgqt,CCfnw,DDgv,21.28
AAmz,BBgqt,CChpx,DDdlz,24.1
AAcy,BBbkv,CCbt,DDmx,25.96
AAcy,BBbkv,CCfnw,DDkrs,26.59
AAcy,BBbkv,CChpx,DDlmr,26.17
AAcy,BBbkv,CCbt,DDcwz,27.42
AAcy,BBbkv,CCfnw,DDqz,35.95
AAcy,BBbkv,CChpx,DDcmp,37.67
AAcy,BBbkv,CCbt,DDbmz,39.95
AAcy,BBbkv,CCfnw,DDgv,39.96
AAcy,BBbkv,CChpx,DDdlz,44.78
AApqr,BBcjx,CCbt,DDmx,51.17
AApqr,BBcjx,CCfnw,DDkrs,55.08
AApqr,BBcjx,CChpx,DDlmr,56.26
AApqr,BBcjx,CCbt,DDcwz,59.8
AApqr,BBcjx,CCfnw,DDqz,60.97
AApqr,BBcjx,CChpx,DDcmp,61.31
AApqr,BBcjx,CCbt,DDbmz,63.32
AApqr,BBcjx,CCfnw,DDgv,64.01
AApqr,BBcjx,CChpx,DDdlz,65.86
AAmz,BBbpv,CCbt,DDmx,66.06
AAmz,BBbpv,CCfnw,DDkrs,72.16
AAmz,BBbpv,CChpx,DDlmr,73.19
AAmz,BBbpv,CCbt,DDcwz,72.37
AAmz,BBbpv,CCfnw,DDqz,72.92
AAmz,BBbpv,CChpx,DDcmp,79.7
AAmz,BBbpv,CCbt,DDbmz,80.09
AAmz,BBbpv,CCfnw,DDgv,80.24
AAmz,BBbpv,CChpx,DDdlz,87.63
AAcy,BBhpt,CCbt,DDmx,88.15
AAcy,BBhpt,CCfnw,DDkrs,88.99
AAcy,BBhpt,CChpx,DDlmr,89.6
AAcy,BBhpt,CCbt,DDcwz,93.82
AAcy,BBhpt,CCfnw,DDqz,93.54
AAcy,BBhpt,CChpx,DDcmp,95.78
AAcy,BBhpt,CCbt,DDbmz,97.51
AAcy,BBhpt,CCfnw,DDgv,98.41
AAcy,BBhpt,CChpx,DDdlz,99.32
