AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,3.55
AAdk,BBtw,CCst,DDnw,5.04
AAdk,BBtw,CCbx,DDrz,8.56
AAdk,BBtw,CChv,DDcl,9.76
AAdk,BBtw,CCst,DDlp,10.65
AAdk,BBtw,CCbx,DDcs,15.47
AAdk,BBtw,CChv,DDhm,15.21
AAdk,BBtw,CCst,DDnt,18.28
AAdk,BBtw,CCbx,DDnw,25.66
AAdn,BBrv,CChv,DDnt,25.63
AAdn,BBrv,CCst,DDnw,35.88
AAdn,BBrv,CCbx,DDrz,38.43
AAdn,BBrv,CChv,DDcl,40.24
AAdn,BBrv,CCst,DDlp,42.15
AAdn,BBrv,CCbx,DDcs,47.66
AAdn,BBrv,CChv,DDhm,49.9
AAdn,BBrv,CCst,DDnt,49.51
AAdn,BBrv,CCbx,DDnw,52.7
AAdk,BBmn,CChv,DDnt,53.09
AAdk,BBmn,CCst,DDnw,58.63
AAdk,BBmn,CCbx,DDrz,60.28
AAdk,BBmn,CChv,DDcl,60.81
AAdk,BBmn,CCst,DDlp,62.05
AAdk,BBmn,CCbx,DDcs,63.72
AAdk,BBmn,CChv,DDhm,64.1
AAdk,BBmn,CCst,DDnt,61.57
AAdk,BBmn,CCbx,DDnw,66.76
AAdn,BBpw,CChv,DDnt,66.45
AAdn,BBpw,CCst,DDnw,67.42
AAdn,BBpw,CCbx,DDrz,69.2
AAdn,BBpw,CChv,DDcl,70.81
AAdn,BBpw,CCst,DDlp,74.88
AAdn,BBpw,CCbx,DDcs,74.39
AAdn,BBpw,CChv,DDhm,77.04
AAdn,BBpw,CCst,DDnt,78.91
AAdn,BBpw,CCbx,DDnw,78.27
AAdk,BBdl,CChv,DDnt,80.5
AAdk,BBdl,CCst,DDnw,82.59
AAdk,BBdl,CCbx,DDrz,90.39
AAdk,BBdl,CChv,DDcl,91.82
AAdk,BBdl,CCst,DDlp,92.8
AAdk,BBdl,CCbx,DDcs,92.08
AAdk,BBdl,CChv,DDhm,92.91
AAdk,BBdl,CCst,DDnt,96.71
AAdk,BBdl,CCbx,DDnw,97.87
