AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,1.31
AAdk,BBtw,CChv,DDtv,EEmn,3.39
AAdk,BBtw,CChv,DDnt,EEfh,4.02
AAdk,BBtw,CChv,DDtv,EElp,5.87
AAdk,BBtw,CChv,DDnt,EEfx,5.14
AAdk,BBtw,CChv,DDtv,EEdn,3.09
AArv,BBst,CCnw,DDnt,EEdn,7.43
AArv,BBst,CCnw,DDtv,EEmn,9.18
AArv,BBst,CCnw,DDnt,EEfh,11.46
AArv,BBst,CCnw,DDtv,EElp,11.91
AArv,BBst,CCnw,DDnt,EEfx,13.05
AArv,BBst,CCnw,DDtv,EEdn,14.08
AAbx,BBtw,CCdt,DDnt,EEdn,15.15
AAbx,BBtw,CCdt,DDtv,EEmn,16.44
AAbx,BBtw,CCdt,DDnt,EEfh,16.08
AAbx,BBtw,CCdt,DDtv,EElp,18.59
AAbx,BBtw,CCdt,DDnt,EEfx,14.03
AAbx,BBtw,CCdt,DDtv,EEdn,14.56
AAdk,BBst,CCdl,DDnt,EEdn,21.77
AAdk,BBst,CCdl,DDtv,EEmn,21.45
AAdk,BBst,CCdl,DDnt,EEfh,14.19
AAdk,BBst,CCdl,DDtv,EElp,20.44
AAdk,BBst,CCdl,DDnt,EEfx,27.17
AAdk,BBst,CCdl,DDtv,EEdn,0.23
