AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,-0.95
AApqr,BBnqx,CCfnw,DDkrs,8.89
AApqr,BBnqx,CChpx,DDlmr,9.72
AApqr,BBnqx,CCbt,DDcwz,11.74
AApqr,BBnqx,CCfnw,DDqz,11.01
AApqr,BBnqx,CChpx,DDcmp,12.32
AApqr,BBnqx,CCbt,DDbmz,11.53
AApqr,BBnqx,CCfnw,DDgv,15.7
AApqr,BBnqx,CChpx,DDdlz,17.97
AApqr,BBnqx,CCbt,DDmpy,19.59
AApqr,BBnqx,CCfnw,DDmx,20.94
AApqr,BBnqx,CChpx,DDkrs,21.41
AAmz,BBgqt,CCbt,DDmx,25.65
AAmz,BBgqt,CCfnw,DDkrs,27.21
AAmz,BBgqt,CChpx,DDlmr,27.41
AAmz,BBgqt,CCbt,DDcwz,29.11
AAmz,BBgqt,CCfnw,DDqz,31.25
AAmz,BBgqt,CChpx,DDcmp,34.84
AAmz,BBgqt,CCbt,DDbmz,37.94
AAmz,BBgqt,CCfnw,DDgv,40.93
AAmz,BBgqt,CChpx,DDdlz,49.71
AAmz,BBgqt,CCbt,DDmpy,49.28
AAmz,BBgqt,CCfnw,DDmx,54.9
AAmz,BBgqt,CChpx,DDkrs,55.87
AAcy,BBbkv,CCbt,DDmx,57.74
AAcy,BBbkv,CCfnw,DDkrs,59.82
AAcy,BBbkv,CChpx,DDlmr,62.03
AAcy,BBbkv,CCbt,DDcwz,63.88
AAcy,BBbkv,CCfnw,DDqz,68.64
AAcy,BBbkv,CChpx,DDcmp,71.14
AAcy,BBbkv,CCbt,DDbmz,77.68
AAcy,BBbkv,CCfnw,DDgv,78.48
AAcy,BBbkv,CChpx,DDdlz,81.8
AAcy,BBbkv,CCbt,DDmpy,88.24
AAcy,BBbkv,CCfnw,DDmx,92.22
AAcy,BBbkv,CChpx,DDkrs,92.59
AApqr,BBcjx,CCbt,DDmx,94.66
AApqr,BBcjx,CCfnw,DDkrs,92.5
AApqr,BBcjx,CChpx,DDlmr,95.97
AApqr,BBcjx,CCbt,DDcwz,-99.09
AApqr,BBcjx,CCfnw,DDqz,-97.84
AApqr,BBcjx,CChpx,DDcmp,-94.19
AApqr,BBcjx,CCbt,DDbmz,-92.91
AApqr,BBcjx,CCfnw,DDgv,-92.44
AApqr,BBcjx,CChpx,DDdlz,-91.38
AApqr,BBcjx,CCbt,DDmpy,-87.54
AApqr,BBcjx,CCfnw,DDmx,-83.93
AApqr,BBcjx,CChpx,DDkrs,-83.49
AAmz,BBbpv,CCbt,DDmx,-77.74
AAmz,BBbpv,CCfnw,DDkrs,-77.14
AAmz,BBbpv,CChpx,DDlmr,-70.05
AAmz,BBbpv,CCbt,DDcwz,-70.75
AAmz,BBbpv,CCfnw,DDqz,-63.8
AAmz,BBbpv,CChpx,DDcmp,-59.69
AAmz,BBbpv,CCbt,DDbmz,-59.42
AAmz,BBbpv,CCfnw,DDgv,-53.59
AAmz,BBbpv,CChpx,DDdlz,-50.5
AAmz,BBbpv,CCbt,DDmpy,-45.4
AAmz,BBbpv,CCfnw,DDmx,-44.09
AAmz,BBbpv,CChpx,DDkrs,-42.17
AAcy,BBhpt,CCbt,DDmx,-42.88
AAcy,BBhpt,CCfnw,DDkrs,-40.8
AAcy,BBhpt,CChpx,DDlmr,-38.27
AAcy,BBhpt,CCbt,DDcwz,-35.28
AAcy,BBhpt,CCfnw,DDqz,-34.73
AAcy,BBhpt,CChpx,DDcmp,-34.74
AAcy,BBhpt,CCbt,DDbmz,-32.2
AAcy,BBhpt,CCfnw,DDgv,-32.17
AAcy,BBhpt,CChpx,DDdlz,-31.34
AAcy,BBhpt,CCbt,DDmpy,-32.07
AAcy,BBhpt,CCfnw,DDmx,-32.12
AAcy,BBhpt,CChpx,DDkrs,-27.32
AApqr,BBbgp,CCbt,DDmx,-26.79
AApqr,BBbgp,CCfnw,DDkrs,-34.99
AApqr,BBbgp,CChpx,DDlmr,-30.66
AApqr,BBbgp,CCbt,DDcwz,-26.2
AApqr,BBbgp,CCfnw,DDqz,-21.78
AApqr,BBbgp,CChpx,DDcmp,-19.28
AApqr,BBbgp,CCbt,DDbmz,-18.6
AApqr,BBbgp,CCfnw,DDgv,-13.71
AApqr,BBbgp,CChpx,DDdlz,-11.33
AApqr,BBbgp,CCbt,DDmpy,-10.9
AApqr,BBbgp,CCfnw,DDmx,-10.18
AApqr,BBbgp,CChpx,DDkrs,-4.32
