AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,0.29
AApqr,BBnqx,CCbt,DDcy,EEbkv,1.79
AApqr,BBnqx,CCbt,DDcjx,EEkqy,2.6
AApqr,BBnqx,CCbt,DDmx,EEqz,1.75
AApqr,BBnqx,CCbt,DDcy,EEcrv,1.92
AApqr,BBnqx,CCbt,DDcjx,EEdhv,5.94
AApqr,BBnqx,CCbt,DDmx,EEbhk,6.9
AApqr,BBnqx,CCbt,DDcy,EEmz,7.86
AApqr,BBnqx,CCbt,DDcjx,EEbkv,8.11
AAgqt,BBfnw,CCkrs,DDmx,EEmz,7.14
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,10.05
AAgqt,BBfnw,CCkrs,DDcjx,EEkqy,10.4
AAgqt,BBfnw,CCkrs,DDmx,EEqz,10.31
AAgqt,BBfnw,CCkrs,DDcy,EEcrv,7.73
AAgqt,BBfnw,CCkrs,DDcjx,EEdhv,14.73
AAgqt,BBfnw,CCkrs,DDmx,EEbhk,15.79
AAgqt,BBfnw,CCkrs,DDcy,EEmz,15.13
AAgqt,BBfnw,CCkrs,DDcjx,EEbkv,17.29
AAhpx,BBnqx,CCcqx,DDmx,EEmz,18.63
AAhpx,BBnqx,CCcqx,DDcy,EEbkv,17.06
AAhpx,BBnqx,CCcqx,DDcjx,EEkqy,19.8
AAhpx,BBnqx,CCcqx,DDmx,EEqz,21.37
AAhpx,BBnqx,CCcqx,DDcy,EEcrv,16.71
AAhpx,BBnqx,CCcqx,DDcjx,EEdhv,23.4
AAhpx,BBnqx,CCcqx,DDmx,EEbhk,23.04
AAhpx,BBnqx,CCcqx,DDcy,EEmz,16.61
AAhpx,BBnqx,CCcqx,DDcjx,EEbkv,26.76
AApqr,BBfnw,CCbpv,DDmx,EEmz,22.63
AApqr,BBfnw,CCbpv,DDcy,EEbkv,21.14
AApqr,BBfnw,CCbpv,DDcjx,EEkqy,26.41
AApqr,BBfnw,CCbpv,DDmx,EEqz,24.88
AApqr,BBfnw,CCbpv,DDcy,EEcrv,23.09
AApqr,BBfnw,CCbpv,DDcjx,EEdhv,0.11
AApqr,BBfnw,CCbpv,DDmx,EEbhk,8.19
AApqr,BBfnw,CCbpv,DDcy,EEmz,9.33
AApqr,BBfnw,CCbpv,DDcjx,EEbkv,10.23
AAgqt,BBnqx,CCprw,DDmx,EEmz,12.97
AAgqt,BBnqx,CCprw,DDcy,EEbkv,14.44
AAgqt,BBnqx,CCprw,DDcjx,EEkqy,14.23
AAgqt,BBnqx,CCprw,DDmx,EEqz,14.07
AAgqt,BBnqx,CCprw,DDcy,EEcrv,17.19
AAgqt,BBnqx,CCprw,DDcjx,EEdhv,5.54
AAgqt,BBnqx,CCprw,DDmx,EEbhk,18.16
AAgqt,BBnqx,CCprw,DDcy,EEmz,5.53
AAgqt,BBnqx,CCprw,DDcjx,EEbkv,23.77
