AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,1.93
AApqr,BBnqx,CCbt,DDcy,EEbkv,2.0
AApqr,BBnqx,CCbt,DDcjx,EEkqy,4.85
AApqr,BBnqx,CCbt,DDmx,EEqz,5.18
AApqr,BBnqx,CCbt,DDcy,EEcrv,5.81
AApqr,BBnqx,CCbt,DDcjx,EEdhv,11.72
AApqr,BBnqx,CCbt,DDmx,EEbhk,15.55
AApqr,BBnqx,CCbt,DDcy,EEmpy,20.96
AApqr,BBnqx,CCbt,DDcjx,EEmz,23.68
AAgqt,BBfnw,CCkrs,DDmx,EEmz,26.85
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,-99.45
AAgqt,BBfnw,CCkrs,DDcjx,EEkqy,34.05
AAgqt,BBfnw,CCkrs,DDmx,EEqz,-94.24
AAgqt,BBfnw,CCkrs,DDcy,EEcrv,37.87
AAgqt,BBfnw,CCkrs,DDcjx,EEdhv,-91.33
AAgqt,BBfnw,CCkrs,DDmx,EEbhk,-85.41
AAgqt,BBfnw,CCkrs,DDcy,EEmpy,-84.67
AAgqt,BBfnw,CCkrs,DDcjx,EEmz,-83.84
AApqr,BBlmr,CCbt,DDmx,EEmz,46.1
AApqr,BBlmr,CCbt,DDcy,EEbkv,-83.02
AApqr,BBlmr,CCbt,DDcjx,EEkqy,-76.93
AApqr,BBlmr,CCbt,DDmx,EEqz,55.79
AApqr,BBlmr,CCbt,DDcy,EEcrv,57.5
AApqr,BBlmr,CCbt,DDcjx,EEdhv,59.7
AApqr,BBlmr,CCbt,DDmx,EEbhk,60.19
AApqr,BBlmr,CCbt,DDcy,EEmpy,67.25
AApqr,BBlmr,CCbt,DDcjx,EEmz,74.03
AAgqt,BBnry,CCkrs,DDmx,EEmz,74.86
AAgqt,BBnry,CCkrs,DDcy,EEbkv,-48.76
AAgqt,BBnry,CCkrs,DDcjx,EEkqy,-48.4
AAgqt,BBnry,CCkrs,DDmx,EEqz,82.19
AAgqt,BBnry,CCkrs,DDcy,EEcrv,-43.59
AAgqt,BBnry,CCkrs,DDcjx,EEdhv,-41.37
AAgqt,BBnry,CCkrs,DDmx,EEbhk,-41.79
AAgqt,BBnry,CCkrs,DDcy,EEmpy,92.68
AAgqt,BBnry,CCkrs,DDcjx,EEmz,93.92
AApqr,BBhpt,CCbt,DDmx,EEmz,-33.71
AApqr,BBhpt,CCbt,DDcy,EEbkv,96.15
AApqr,BBhpt,CCbt,DDcjx,EEkqy,98.72
AApqr,BBhpt,CCbt,DDmx,EEqz,-21.57
AApqr,BBhpt,CCbt,DDcy,EEcrv,-17.81
AApqr,BBhpt,CCbt,DDcjx,EEdhv,-13.39
AApqr,BBhpt,CCbt,DDmx,EEbhk,-12.55
AApqr,BBhpt,CCbt,DDcy,EEmpy,-6.81
AApqr,BBhpt,CCbt,DDcjx,EEmz,-3.66
