AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,69.97
AAdk,BBtw,CChv,DDtv,EEmn,72.95
AAdk,BBtw,CChv,DDpw,EEdn,73.3
AAdk,BBst,CCnw,DDnt,EEdn,72.38
AAdk,BBst,CCnw,DDtv,EEmn,42.15
AAdk,BBst,CCnw,DDpw,EEdn,13.41
AAdk,BBtw,CChv,DDnt,EEdn,14.3
AAdk,BBtw,CChv,DDtv,EEmn,15.94
AAdk,BBtw,CChv,DDpw,EEdn,80.3
AAdk,BBst,CCnw,DDnt,EEdn,80.34
AAdk,BBst,CCnw,DDtv,EEmn,18.16
AAdk,BBst,CCnw,DDpw,EEdn,48.13
AAdk,BBtw,CChv,DDnt,EEdn,54.49
AAdk,BBtw,CChv,DDtv,EEmn,87.08
AAdk,BBtw,CChv,DDpw,EEdn,63.36
