AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,1.12
AApqr,BBnqx,CCfnw,DDkrs,2.25
AApqr,BBnqx,CChpx,DDlmr,2.98
AApqr,BBnqx,CCbt,DDcwz,4.8
AApqr,BBnqx,CCfnw,DDqz,1.86
AApqr,BBnqx,CChpx,DDcmp,2.97
AApqr,BBnqx,CCbt,DDbmz,6.14
AApqr,BBnqx,CCfnw,DDgv,3.18
AApqr,BBnqx,CChpx,DDdlz,9.33
AAmz,BBgqt,CCbt,DDmx,1.49
AAmz,BBgqt,CCfnw,DDkrs,11.56
AAmz,BBgqt,CChpx,DDlmr,14.84
AAmz,BBgqt,CCbt,DDcwz,15.83
AAmz,BBgqt,CCfnw,DDqz,16.12
AAmz,BBgqt,CChpx,DDcmp,20.09
AAmz,BBgqt,CCbt,DDbmz,20.08
AAmz,BBgqt,CCfnw,DDgv,23.27
AAmz,BBgqt,CChpx,DDdlz,24.85
AAcy,BBbkv,CCbt,DDmx,26.15
AAcy,BBbkv,CCfnw,DDkrs,27.77
AAcy,BBbkv,CChpx,DDlmr,33.11
AAcy,BBbkv,CCbt,DDcwz,37.29
AAcy,BBbkv,CCfnw,DDqz,42.5
AAcy,BBbkv,CChpx,DDcmp,43.56
AAcy,BBbkv,CCbt,DDbmz,44.36
AAcy,BBbkv,CCfnw,DDgv,43.64
AAcy,BBbkv,CChpx,DDdlz,46.55
AApqr,BBcjx,CCbt,DDmx,47.92
AApqr,BBcjx,CCfnw,DDkrs,48.82
AApqr,BBcjx,CChpx,DDlmr,43.58
AApqr,BBcjx,CCbt,DDcwz,48.05
AApqr,BBcjx,CCfnw,DDqz,51.13
AApqr,BBcjx,CChpx,DDcmp,55.45
AApqr,BBcjx,CCbt,DDbmz,57.95
AApqr,BBcjx,CCfnw,DDgv,61.47
AApqr,BBcjx,CChpx,DDdlz,62.94
AAmz,BBbpv,CCbt,DDmx,66.9
AAmz,BBbpv,CCfnw,DDkrs,67.35
AAmz,BBbpv,CChpx,DDlmr,68.97
AAmz,BBbpv,CCbt,DDcwz,66.07
AAmz,BBbpv,CCfnw,DDqz,67.27
AAmz,BBbpv,CChpx,DDcmp,67.08
AAmz,BBbpv,CCbt,DDbmz,72.97
AAmz,BBbpv,CCfnw,DDgv,73.37
AAmz,BBbpv,CChpx,DDdlz,73.45
AAcy,BBhpt,CCbt,DDmx,67.57
AAcy,BBhpt,CCfnw,DDkrs,76.86
AAcy,BBhpt,CChpx,DDlmr,77.76
AAcy,BBhpt,CCbt,DDcwz,76.87
AAcy,BBhpt,CCfnw,DDqz,76.2
AAcy,BBhpt,CChpx,DDcmp,81.17
AAcy,BBhpt,CCbt,DDbmz,83.97
AAcy,BBhpt,CCfnw,DDgv,85.4
AAcy,BBhpt,CChpx,DDdlz,86.51
AApqr,BBbgp,CCbt,DDmx,89.36
AApqr,BBbgp,CCfnw,DDkrs,90.58
AApqr,BBbgp,CChpx,DDlmr,89.41
AApqr,BBbgp,CCbt,DDcwz,90.09
AApqr,BBbgp,CCfnw,DDqz,93.41
AApqr,BBbgp,CChpx,DDcmp,90.45
AApqr,BBbgp,CCbt,DDbmz,89.84
AApqr,BBbgp,CCfnw,DDgv,96.93
AApqr,BBbgp,CChpx,DDdlz,92.71
