AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,18.24
AAdk,BBtw,CCst,DDnw,19.82
AAdk,BBtw,CChv,DDrz,20.54
AAdk,BBtw,CCst,DDcl,26.02
AAdk,BBtw,CChv,DDlp,27.64
AAdk,BBtw,CCst,DDcs,28.84
AAdk,BBtw,CChv,DDhm,-99.96
AAdk,BBtw,CCst,DDnt,29.61
AAdn,BBrv,CChv,DDnt,28.16
AAdn,BBrv,CCst,DDnw,36.52
AAdn,BBrv,CChv,DDrz,38.27
AAdn,BBrv,CCst,DDcl,45.82
AAdn,BBrv,CChv,DDlp,45.21
AAdn,BBrv,CCst,DDcs,58.06
AAdn,BBrv,CChv,DDhm,68.05
AAdn,BBrv,CCst,DDnt,-59.65
AAdk,BBmn,CChv,DDnt,73.95
AAdk,BBmn,CCst,DDnw,-53.25
AAdk,BBmn,CChv,DDrz,-51.49
AAdk,BBmn,CCst,DDcl,78.65
AAdk,BBmn,CChv,DDlp,79.31
AAdk,BBmn,CCst,DDcs,-48.02
AAdk,BBmn,CChv,DDhm,-50.23
AAdk,BBmn,CCst,DDnt,87.82
AAdn,BBpw,CChv,DDnt,88.02
AAdn,BBpw,CCst,DDnw,89.8
AAdn,BBpw,CChv,DDrz,90.8
AAdn,BBpw,CCst,DDcl,91.85
AAdn,BBpw,CChv,DDlp,-31.66
AAdn,BBpw,CCst,DDcs,-30.19
AAdn,BBpw,CChv,DDhm,-30.6
AAdn,BBpw,CCst,DDnt,97.13
AAdk,BBdl,CChv,DDnt,-24.14
AAdk,BBdl,CCst,DDnw,-24.26
AAdk,BBdl,CChv,DDrz,-23.53
AAdk,BBdl,CCst,DDcl,-17.18
AAdk,BBdl,CChv,DDlp,-15.73
AAdk,BBdl,CCst,DDcs,-14.56
AAdk,BBdl,CChv,DDhm,-11.11
AAdk,BBdl,CCst,DDnt,-2.06
