AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,2.5
AApqr,BBnqx,CCbt,DDcy,EEbkv,6.43
AApqr,BBnqx,CCbt,DDmx,EEkqy,17.32
AApqr,BBnqx,CCbt,DDcy,EEqz,25.25
AApqr,BBnqx,CCbt,DDmx,EEcrv,26.53
AApqr,BBnqx,CCbt,DDcy,EEdhv,26.51
AApqr,BBnqx,CCbt,DDmx,EEbhk,28.36
AApqr,BBnqx,CCbt,DDcy,EEmpy,-99.01
AAgqt,BBfnw,CCkrs,DDmx,EEmz,31.52
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,-96.12
AAgqt,BBfnw,CCkrs,DDmx,EEkqy,-94.88
AAgqt,BBfnw,CCkrs,DDcy,EEqz,-92.62
AAgqt,BBfnw,CCkrs,DDmx,EEcrv,-91.37
AAgqt,BBfnw,CCkrs,DDcy,EEdhv,38.01
AAgqt,BBfnw,CCkrs,DDmx,EEbhk,39.93
AAgqt,BBfnw,CCkrs,DDcy,EEmpy,42.46
AAhpx,BBlmr,CCbt,DDmx,EEmz,-81.27
AAhpx,BBlmr,CCbt,DDcy,EEbkv,-80.05
AAhpx,BBlmr,CCbt,DDmx,EEkqy,52.93
AAhpx,BBlmr,CCbt,DDcy,EEqz,-75.42
AAhpx,BBlmr,CCbt,DDmx,EEcrv,-74.43
AAhpx,BBlmr,CCbt,DDcy,EEdhv,61.36
AAhpx,BBlmr,CCbt,DDmx,EEbhk,-66.4
AAhpx,BBlmr,CCbt,DDcy,EEmpy,-66.5
AApqr,BBnry,CCkrs,DDmx,EEmz,-64.65
AApqr,BBnry,CCkrs,DDcy,EEbkv,65.86
AApqr,BBnry,CCkrs,DDmx,EEkqy,66.57
AApqr,BBnry,CCkrs,DDcy,EEqz,67.55
AApqr,BBnry,CCkrs,DDmx,EEcrv,-62.41
AApqr,BBnry,CCkrs,DDcy,EEdhv,0.1
AApqr,BBnry,CCkrs,DDmx,EEbhk,76.63
AApqr,BBnry,CCkrs,DDcy,EEmpy,-48.42
AAgqt,BBhpt,CCbt,DDmx,EEmz,84.09
AAgqt,BBhpt,CCbt,DDcy,EEbkv,84.17
AAgqt,BBhpt,CCbt,DDmx,EEkqy,87.04
AAgqt,BBhpt,CCbt,DDcy,EEqz,-40.7
AAgqt,BBhpt,CCbt,DDmx,EEcrv,-39.76
AAgqt,BBhpt,CCbt,DDcy,EEdhv,-41.41
AAgqt,BBhpt,CCbt,DDmx,EEbhk,-41.88
AAgqt,BBhpt,CCbt,DDcy,EEmpy,92.48
AAhpx,BBlsx,CCkrs,DDmx,EEmz,-35.35
AAhpx,BBlsx,CCkrs,DDcy,EEbkv,-34.6
AAhpx,BBlsx,CCkrs,DDmx,EEkqy,-30.89
AAhpx,BBlsx,CCkrs,DDcy,EEqz,-30.12
AAhpx,BBlsx,CCkrs,DDmx,EEcrv,98.98
AAhpx,BBlsx,CCkrs,DDcy,EEdhv,-27.88
AAhpx,BBlsx,CCkrs,DDmx,EEbhk,-27.76
AAhpx,BBlsx,CCkrs,DDcy,EEmpy,-27.5
AApqr,BBgv,CCbt,DDmx,EEmz,-24.05
AApqr,BBgv,CCbt,DDcy,EEbkv,-23.15
AApqr,BBgv,CCbt,DDmx,EEkqy,-19.32
AApqr,BBgv,CCbt,DDcy,EEqz,-18.9
AApqr,BBgv,CCbt,DDmx,EEcrv,-16.49
AApqr,BBgv,CCbt,DDcy,EEdhv,-12.72
AApqr,BBgv,CCbt,DDmx,EEbhk,-9.45
AApqr,BBgv,CCbt,DDcy,EEmpy,-5.93
