AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,256.55
AAdk,BBtw,CChv,DDtv,EEmn,191.33
AAdk,BBtw,CChv,DDpw,EEdn,354.92
AAdk,BBtw,CChv,DDpq,EEmn,387.43
AAdk,BBtw,CChv,DDcs,EEdn,292.17
AAdk,BBtw,CChv,DDnt,EEdn,133.4
AAdk,BBtw,CChv,DDtv,EEmn,186.09
AAdk,BBtw,CChv,DDpw,EEdn,77.29
AAdk,BBtw,CChv,DDpq,EEmn,238.48
AAdk,BBtw,CChv,DDcs,EEdn,493.13
AAdk,BBtw,CChv,DDnt,EEdn,178.33
AAdk,BBtw,CChv,DDtv,EEmn,51.81
AAdk,BBtw,CChv,DDpw,EEdn,378.35
AAdk,BBtw,CChv,DDpq,EEmn,254.91
AAdk,BBtw,CChv,DDcs,EEdn,319.77
