AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,96.47
AAdk,BBtw,CChv,DDtv,EEmn,40.64
AAdk,BBtw,CChv,DDpw,EEdn,41.81
AAdk,BBst,CChv,DDnt,EEdn,74.41
AAdk,BBst,CChv,DDtv,EEmn,10.86
AAdk,BBst,CChv,DDpw,EEdn,13.67
AAdk,BBrz,CChv,DDnt,EEdn,48.97
AAdk,BBrz,CChv,DDtv,EEmn,52.64
AAdk,BBrz,CChv,DDpw,EEdn,87.4
AAdk,BBtw,CChv,DDnt,EEdn,23.16
AAdk,BBtw,CChv,DDtv,EEmn,22.08
AAdk,BBtw,CChv,DDpw,EEdn,25.19
AAdk,BBst,CChv,DDnt,EEdn,90.88
AAdk,BBst,CChv,DDtv,EEmn,54.22
AAdk,BBst,CChv,DDpw,EEdn,62.83
