AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,2.37
AApqr,BBnqx,CCcy,DDbkv,EEhpx,FFlmr,3.71
AApqr,BBnqx,CCbt,DDcwz,EEmz,FFgqt,4.16
AApqr,BBnqx,CCcy,DDhpt,EEhpx,FFlmr,5.48
AApqr,BBnqx,CCbt,DDbmz,EEmz,FFgqt,6.49
AApqr,BBnqx,CCcy,DDbsz,EEhpx,FFlmr,3.19
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,8.49
AAfnw,BBkrs,CCcy,DDbkv,EEhpx,FFlmr,12.43
AAfnw,BBkrs,CCbt,DDcwz,EEmz,FFgqt,15.42
AAfnw,BBkrs,CCcy,DDhpt,EEhpx,FFlmr,16.6
AAfnw,BBkrs,CCbt,DDbmz,EEmz,FFgqt,16.93
AAfnw,BBkrs,CCcy,DDbsz,EEhpx,FFlmr,19.59
AAcqx,BBcjx,CCbt,DDmx,EEmz,FFgqt,21.83
AAcqx,BBcjx,CCcy,DDbkv,EEhpx,FFlmr,24.21
AAcqx,BBcjx,CCbt,DDcwz,EEmz,FFgqt,25.82
AAcqx,BBcjx,CCcy,DDhpt,EEhpx,FFlmr,24.58
AAcqx,BBcjx,CCbt,DDbmz,EEmz,FFgqt,27.64
AAcqx,BBcjx,CCcy,DDbsz,EEhpx,FFlmr,41.14
AApqr,BBqz,CCbt,DDmx,EEmz,FFgqt,42.12
AApqr,BBqz,CCcy,DDbkv,EEhpx,FFlmr,44.82
AApqr,BBqz,CCbt,DDcwz,EEmz,FFgqt,52.7
AApqr,BBqz,CCcy,DDhpt,EEhpx,FFlmr,53.97
AApqr,BBqz,CCbt,DDbmz,EEmz,FFgqt,54.52
AApqr,BBqz,CCcy,DDbsz,EEhpx,FFlmr,54.14
AAfnw,BBbgp,CCbt,DDmx,EEmz,FFgqt,60.95
AAfnw,BBbgp,CCcy,DDbkv,EEhpx,FFlmr,61.76
AAfnw,BBbgp,CCbt,DDcwz,EEmz,FFgqt,61.94
AAfnw,BBbgp,CCcy,DDhpt,EEhpx,FFlmr,65.66
AAfnw,BBbgp,CCbt,DDbmz,EEmz,FFgqt,66.18
AAfnw,BBbgp,CCcy,DDbsz,EEhpx,FFlmr,75.57
AAcqx,BBgv,CCbt,DDmx,EEmz,FFgqt,77.97
AAcqx,BBgv,CCcy,DDbkv,EEhpx,FFlmr,78.79
AAcqx,BBgv,CCbt,DDcwz,EEmz,FFgqt,77.85
AAcqx,BBgv,CCcy,DDhpt,EEhpx,FFlmr,81.94
AAcqx,BBgv,CCbt,DDbmz,EEmz,FFgqt,86.03
AAcqx,BBgv,CCcy,DDbsz,EEhpx,FFlmr,86.11
AApqr,BBlt,CCbt,DDmx,EEmz,FFgqt,88.88
AApqr,BBlt,CCcy,DDbkv,EEhpx,FFlmr,88.26
AApqr,BBlt,CCbt,DDcwz,EEmz,FFgqt,89.04
AApqr,BBlt,CCcy,DDhpt,EEhpx,FFlmr,91.35
AApqr,BBlt,CCbt,DDbmz,EEmz,FFgqt,92.22
AApqr,BBlt,CCcy,DDbsz,EEhpx,FFlmr,93.23
