AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.66
AAdk,BBtw,CChv,DDtv,EEmn,0.63
AAdk,BBtw,CChv,DDnt,EEfh,2.82
AAdk,BBtw,CChv,DDtv,EElp,2.86
AAdk,BBtw,CChv,DDnt,EEfx,3.62
AAdk,BBtw,CChv,DDtv,EEdn,4.28
AArv,BBst,CCnw,DDnt,EEdn,6.68
AArv,BBst,CCnw,DDtv,EEmn,2.41
AArv,BBst,CCnw,DDnt,EEfh,8.35
AArv,BBst,CCnw,DDtv,EElp,9.7
AArv,BBst,CCnw,DDnt,EEfx,9.38
AArv,BBst,CCnw,DDtv,EEdn,3.84
AAdk,BBtw,CCdt,DDnt,EEdn,12.2
AAdk,BBtw,CCdt,DDtv,EEmn,12.61
AAdk,BBtw,CCdt,DDnt,EEfh,14.25
AAdk,BBtw,CCdt,DDtv,EElp,15.72
AAdk,BBtw,CCdt,DDnt,EEfx,15.93
AAdk,BBtw,CCdt,DDtv,EEdn,17.41
AArv,BBst,CCdl,DDnt,EEdn,18.33
AArv,BBst,CCdl,DDtv,EEmn,18.03
AArv,BBst,CCdl,DDnt,EEfh,19.83
AArv,BBst,CCdl,DDtv,EElp,24.9
AArv,BBst,CCdl,DDnt,EEfx,24.67
AArv,BBst,CCdl,DDtv,EEdn,26.88
AAdk,BBtw,CCmx,DDnt,EEdn,27.54
AAdk,BBtw,CCmx,DDtv,EEmn,27.78
AAdk,BBtw,CCmx,DDnt,EEfh,24.63
AAdk,BBtw,CCmx,DDtv,EElp,25.48
AAdk,BBtw,CCmx,DDnt,EEfx,27.37
AAdk,BBtw,CCmx,DDtv,EEdn,8.91
