AAdk-Export,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,517.47
AAdk,BBtw,CCst,DDnw,269.61
AAdk,BBtw,CCbx,DDrz,275.51
AAdk,BBtw,CChv,DDcl,409.75
AAdk,BBtw,CCst,DDlp,158.25
AAdk,BBtw,CCbx,DDcs,299.18
AAdk,BBtw,CChv,DDhm,685.54
AAdk,BBtw,CCst,DDnt,48.95
AAdk,BBtw,CCbx,DDnw,433.33
AAdk,BBrv,CChv,DDnt,690.87
AAdk,BBrv,CCst,DDnw,692.32
AAdk,BBrv,CCbx,DDrz,181.8
AAdk,BBrv,CChv,DDcl,693.61
AAdk,BBrv,CCst,DDlp,699.06
AAdk,BBrv,CCbx,DDcs,956.6
AAdk,BBrv,CChv,DDhm,702.46
AAdk,BBrv,CCst,DDnt,831.16
AAdk,BBrv,CCbx,DDnw,831.52
AAdk,BBtw,CChv,DDnt,717.82
AAdk,BBtw,CCst,DDnw,205.84
AAdk,BBtw,CCbx,DDrz,337.21
AAdk,BBtw,CChv,DDcl,603.98
AAdk,BBtw,CCst,DDlp,734.3
AAdk,BBtw,CCbx,DDcs,355.35
AAdk,BBtw,CChv,DDhm,356.5
AAdk,BBtw,CCst,DDnt,357.52
AAdk,BBtw,CCbx,DDnw,103.8
