AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,1.57
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFgqt,7.61
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,12.83
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFgqt,13.25
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,15.65
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFgqt,15.51
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,19.32
AApqr,BBnqx,CCcy,DDhlt,EEmz,FFgqt,20.74
AApqr,BBnqx,CCkqy,DDmx,EEmz,FFgqt,20.17
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,21.66
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFgqt,29.36
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,29.04
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFgqt,30.7
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,34.74
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFgqt,38.14
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,39.19
AAfnw,BBkrs,CCcy,DDhlt,EEmz,FFgqt,40.36
AAfnw,BBkrs,CCkqy,DDmx,EEmz,FFgqt,40.86
AApqr,BBcjx,CCbt,DDmx,EEmz,FFgqt,40.35
AApqr,BBcjx,CCcy,DDbkv,EEmz,FFgqt,45.6
AApqr,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,46.56
AApqr,BBcjx,CCbt,DDhpt,EEmz,FFgqt,53.89
AApqr,BBcjx,CCcy,DDbmz,EEmz,FFgqt,53.38
AApqr,BBcjx,CCkqy,DDbsz,EEmz,FFgqt,55.38
AApqr,BBcjx,CCbt,DDmpy,EEmz,FFgqt,56.17
AApqr,BBcjx,CCcy,DDhlt,EEmz,FFgqt,56.03
AApqr,BBcjx,CCkqy,DDmx,EEmz,FFgqt,58.68
AAfnw,BBqz,CCbt,DDmx,EEmz,FFgqt,59.26
AAfnw,BBqz,CCcy,DDbkv,EEmz,FFgqt,59.86
AAfnw,BBqz,CCkqy,DDcwz,EEmz,FFgqt,63.34
AAfnw,BBqz,CCbt,DDhpt,EEmz,FFgqt,72.09
AAfnw,BBqz,CCcy,DDbmz,EEmz,FFgqt,85.7
AAfnw,BBqz,CCkqy,DDbsz,EEmz,FFgqt,87.96
AAfnw,BBqz,CCbt,DDmpy,EEmz,FFgqt,92.05
AAfnw,BBqz,CCcy,DDhlt,EEmz,FFgqt,94.64
AAfnw,BBqz,CCkqy,DDmx,EEmz,FFgqt,96.94
