AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.93
AAdk,BBdn,CCrv,1.12
AAdk,BBnw,CCtv,2.7
AAdk,BBtw,CCrz,4.13
AAdk,BBdn,CCfh,5.48
AAdk,BBnw,CCdl,5.1
AAdk,BBtw,CCjz,5.53
AAdk,BBdn,CCcs,8.3
AAdk,BBnw,CChv,9.0
AAnt,BBtw,CChv,11.62
AAnt,BBdn,CCrv,12.33
AAnt,BBnw,CCtv,14.47
AAnt,BBtw,CCrz,15.81
AAnt,BBdn,CCfh,14.41
AAnt,BBnw,CCdl,17.49
AAnt,BBtw,CCjz,17.78
AAnt,BBdn,CCcs,19.03
AAnt,BBnw,CChv,20.68
AAst,BBtw,CChv,14.71
AAst,BBdn,CCrv,22.26
AAst,BBnw,CCtv,23.96
AAst,BBtw,CCrz,22.47
AAst,BBdn,CCfh,25.96
AAst,BBnw,CCdl,26.81
AAst,BBtw,CCjz,27.23
AAst,BBdn,CCcs,24.67
AAst,BBnw,CChv,17.07
