AAdk-Export,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,897.71
AAdk,BBtw,CCst,DDnw,898.93
AAdk,BBtw,CCbx,DDrz,517.63
AAdk,BBtw,CChv,DDcl,649.72
AAdk,BBtw,CCst,DDlp,138.64
AAdk,BBtw,CCbx,DDcs,907.51
AAdk,BBtw,CChv,DDhm,910.86
AAdk,BBtw,CCst,DDnt,786.02
AAdk,BBtw,CCbx,DDnw,278.7
AAdk,BBrv,CChv,DDnt,792.68
AAdk,BBrv,CCst,DDnw,153.04
AAdk,BBrv,CCbx,DDrz,29.43
AAdk,BBrv,CChv,DDcl,797.5
AAdk,BBrv,CCst,DDlp,159.1
AAdk,BBrv,CCbx,DDcs,679.72
AAdk,BBrv,CChv,DDhm,295.89
AAdk,BBrv,CCst,DDnt,430.56
AAdk,BBrv,CCbx,DDnw,302.87
AAdk,BBmn,CChv,DDnt,49.36
AAdk,BBmn,CCst,DDnw,945.4
AAdk,BBmn,CCbx,DDrz,824.4
AAdk,BBmn,CChv,DDcl,829.79
AAdk,BBmn,CCst,DDlp,961.92
AAdk,BBmn,CCbx,DDcs,66.13
AAdk,BBmn,CChv,DDhm,712.08
AAdk,BBmn,CCst,DDnt,969.41
AAdk,BBmn,CCbx,DDnw,844.77
AAdk,BBtw,CChv,DDnt,208.9
AAdk,BBtw,CCst,DDnw,346.68
AAdk,BBtw,CCbx,DDrz,609.68
AAdk,BBtw,CChv,DDcl,751.05
AAdk,BBtw,CCst,DDlp,112.03
AAdk,BBtw,CCbx,DDcs,881.46
AAdk,BBtw,CChv,DDhm,628.96
AAdk,BBtw,CCst,DDnt,375.07
AAdk,BBtw,CCbx,DDnw,766.52
