AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,33.88
AAdk,BBtw,CChv,DDtv,EEmn,98.84
AAdk,BBtw,CChv,DDpw,EEfh,74.73
AAdk,BBst,CChv,DDnt,EEdn,11.9
AAdk,BBst,CChv,DDtv,EEmn,43.32
AAdk,BBst,CChv,DDpw,EEfh,28.01
AAdk,BBrz,CChv,DDnt,EEdn,79.01
AAdk,BBrz,CChv,DDtv,EEmn,17.77
AAdk,BBrz,CChv,DDpw,EEfh,19.57
AAdk,BBtw,CChv,DDnt,EEdn,89.89
AAdk,BBtw,CChv,DDtv,EEmn,58.13
AAdk,BBtw,CChv,DDpw,EEfh,27.88
AAdk,BBst,CChv,DDnt,EEdn,92.53
AAdk,BBst,CChv,DDtv,EEmn,62.86
AAdk,BBst,CChv,DDpw,EEfh,63.75
