AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AAdk,BBtw,CChv,DDnt,EEdn,FFrv,0.47
AAdk,BBtw,CCtv,DDmn,EEdn,FFrv,2.05
AAdk,BBtw,CChv,DDcl,EEdn,FFrv,3.93
AAdk,BBtw,CCtv,DDhz,EEdn,FFrv,7.13
AAst,BBnw,CChv,DDnt,EEdn,FFrv,7.63
AAst,BBnw,CCtv,DDmn,EEdn,FFrv,14.28
AAst,BBnw,CChv,DDcl,EEdn,FFrv,18.53
AAst,BBnw,CCtv,DDhz,EEdn,FFrv,19.05
AAdt,BBpw,CChv,DDnt,EEdn,FFrv,20.77
AAdt,BBpw,CCtv,DDmn,EEdn,FFrv,20.28
AAdt,BBpw,CChv,DDcl,EEdn,FFrv,18.22
AAdt,BBpw,CCtv,DDhz,EEdn,FFrv,26.09
AAdk,BBlp,CChv,DDnt,EEdn,FFrv,29.68
AAdk,BBlp,CCtv,DDmn,EEdn,FFrv,30.91
AAdk,BBlp,CChv,DDcl,EEdn,FFrv,45.68
AAdk,BBlp,CCtv,DDhz,EEdn,FFrv,58.39
AAst,BBqx,CChv,DDnt,EEdn,FFrv,62.74
AAst,BBqx,CCtv,DDmn,EEdn,FFrv,0.21
AAst,BBqx,CChv,DDcl,EEdn,FFrv,68.36
AAst,BBqx,CCtv,DDhz,EEdn,FFrv,69.24
AAdt,BBdf,CChv,DDnt,EEdn,FFrv,68.22
AAdt,BBdf,CCtv,DDmn,EEdn,FFrv,74.92
AAdt,BBdf,CChv,DDcl,EEdn,FFrv,89.7
AAdt,BBdf,CCtv,DDhz,EEdn,FFrv,98.92
