AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,3.86
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFlmr,5.02
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,6.47
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFlmr,6.96
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,5.9
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFlmr,9.05
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,11.34
AApqr,BBnqx,CCcy,DDmx,EEmz,FFlmr,13.32
AApqr,BBnqx,CCkqy,DDbkv,EEmz,FFgqt,13.69
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,13.17
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFlmr,16.55
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,19.99
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFlmr,24.84
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,27.45
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFlmr,30.29
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,34.81
AAfnw,BBkrs,CCcy,DDmx,EEmz,FFlmr,36.03
AAfnw,BBkrs,CCkqy,DDbkv,EEmz,FFgqt,36.83
AApqr,BBcjx,CCbt,DDmx,EEmz,FFgqt,41.35
AApqr,BBcjx,CCcy,DDbkv,EEmz,FFlmr,44.42
AApqr,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,56.29
AApqr,BBcjx,CCbt,DDhpt,EEmz,FFlmr,59.89
AApqr,BBcjx,CCcy,DDbmz,EEmz,FFgqt,65.7
AApqr,BBcjx,CCkqy,DDbsz,EEmz,FFlmr,67.36
AApqr,BBcjx,CCbt,DDmpy,EEmz,FFgqt,67.25
AApqr,BBcjx,CCcy,DDmx,EEmz,FFlmr,70.66
AApqr,BBcjx,CCkqy,DDbkv,EEmz,FFgqt,72.06
AAfnw,BBqz,CCbt,DDmx,EEmz,FFgqt,75.23
AAfnw,BBqz,CCcy,DDbkv,EEmz,FFlmr,75.88
AAfnw,BBqz,CCkqy,DDcwz,EEmz,FFgqt,81.63
AAfnw,BBqz,CCbt,DDhpt,EEmz,FFlmr,83.76
AAfnw,BBqz,CCcy,DDbmz,EEmz,FFgqt,87.27
AAfnw,BBqz,CCkqy,DDbsz,EEmz,FFlmr,88.44
AAfnw,BBqz,CCbt,DDmpy,EEmz,FFgqt,92.12
AAfnw,BBqz,CCcy,DDmx,EEmz,FFlmr,97.34
AAfnw,BBqz,CCkqy,DDbkv,EEmz,FFgqt,98.14
