AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,385.58
AAdk,BBtw,CChv,DDtv,EEmn,386.46
AAdk,BBtw,CChv,DDpw,EEdn,129.76
AAdk,BBtw,CChv,DDpq,EEmn,68.87
AAdk,BBtw,CChv,DDcs,EEdn,153.29
AAdk,BBtw,CChv,DDnt,EEdn,70.29
AAdk,BBtw,CChv,DDtv,EEmn,104.19
AAdk,BBtw,CChv,DDpw,EEdn,202.07
AAdk,BBtw,CChv,DDpq,EEmn,270.13
AAdk,BBtw,CChv,DDcs,EEdn,143.21
AAdk,BBtw,CChv,DDnt,EEdn,92.78
AAdk,BBtw,CChv,DDtv,EEmn,313.66
AAdk,BBtw,CChv,DDpw,EEdn,186.73
AAdk,BBtw,CChv,DDpq,EEmn,188.19
AAdk,BBtw,CChv,DDcs,EEdn,479.02
