AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,130.37
AAdk,BBtw,CChv,DDtv,EEmn,262.21
AAdk,BBtw,CChv,DDpw,EEdn,495.35
AAdk,BBtw,CChv,DDpq,EEmn,209.96
AAdk,BBtw,CChv,DDcs,EEdn,82.0
AAdk,BBtw,CChv,DDnt,EEdn,179.81
AAdk,BBtw,CChv,DDtv,EEmn,370.05
AAdk,BBtw,CChv,DDpw,EEdn,338.49
AAdk,BBtw,CChv,DDpq,EEmn,340.59
AAdk,BBtw,CChv,DDcs,EEdn,184.06
AAdk,BBtw,CChv,DDnt,EEdn,217.93
AAdk,BBtw,CChv,DDtv,EEmn,378.27
AAdk,BBtw,CChv,DDpw,EEdn,187.97
AAdk,BBtw,CChv,DDpq,EEmn,93.16
AAdk,BBtw,CChv,DDcs,EEdn,445.57
