AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,0.29
AApqr,BBnqx,CCfnw,DDkrs,1.19
AApqr,BBnqx,CChpx,DDlmr,6.62
AApqr,BBnqx,CCbt,DDcwz,7.21
AApqr,BBnqx,CCfnw,DDqz,9.06
AApqr,BBnqx,CChpx,DDcmp,10.89
AApqr,BBnqx,CCbt,DDbmz,10.5
AApqr,BBnqx,CCfnw,DDgv,14.68
AApqr,BBnqx,CChpx,DDmx,16.34
AAmz,BBgqt,CCbt,DDmx,17.58
AAmz,BBgqt,CCfnw,DDkrs,17.35
AAmz,BBgqt,CChpx,DDlmr,23.74
AAmz,BBgqt,CCbt,DDcwz,23.37
AAmz,BBgqt,CCfnw,DDqz,25.0
AAmz,BBgqt,CChpx,DDcmp,25.68
AAmz,BBgqt,CCbt,DDbmz,27.32
AAmz,BBgqt,CCfnw,DDgv,23.69
AAmz,BBgqt,CChpx,DDmx,29.35
AAcy,BBbkv,CCbt,DDmx,29.12
AAcy,BBbkv,CCfnw,DDkrs,31.48
AAcy,BBbkv,CChpx,DDlmr,32.68
AAcy,BBbkv,CCbt,DDcwz,32.46
AAcy,BBbkv,CCfnw,DDqz,34.95
AAcy,BBbkv,CChpx,DDcmp,34.43
AAcy,BBbkv,CCbt,DDbmz,35.42
AAcy,BBbkv,CCfnw,DDgv,37.75
AAcy,BBbkv,CChpx,DDmx,38.4
AApqr,BBcjx,CCbt,DDmx,34.15
AApqr,BBcjx,CCfnw,DDkrs,39.42
AApqr,BBcjx,CChpx,DDlmr,41.73
AApqr,BBcjx,CCbt,DDcwz,42.29
AApqr,BBcjx,CCfnw,DDqz,45.14
AApqr,BBcjx,CChpx,DDcmp,48.34
AApqr,BBcjx,CCbt,DDbmz,49.85
AApqr,BBcjx,CCfnw,DDgv,51.53
AApqr,BBcjx,CChpx,DDmx,53.78
AAmz,BBbpv,CCbt,DDmx,58.75
AAmz,BBbpv,CCfnw,DDkrs,59.06
AAmz,BBbpv,CChpx,DDlmr,60.02
AAmz,BBbpv,CCbt,DDcwz,58.12
AAmz,BBbpv,CCfnw,DDqz,58.67
AAmz,BBbpv,CChpx,DDcmp,63.0
AAmz,BBbpv,CCbt,DDbmz,63.79
AAmz,BBbpv,CCfnw,DDgv,67.39
AAmz,BBbpv,CChpx,DDmx,70.18
AAcy,BBhpt,CCbt,DDmx,71.88
AAcy,BBhpt,CCfnw,DDkrs,73.16
AAcy,BBhpt,CChpx,DDlmr,76.3
AAcy,BBhpt,CCbt,DDcwz,78.62
AAcy,BBhpt,CCfnw,DDqz,80.35
AAcy,BBhpt,CChpx,DDcmp,80.33
AAcy,BBhpt,CCbt,DDbmz,80.11
AAcy,BBhpt,CCfnw,DDgv,81.99
AAcy,BBhpt,CChpx,DDmx,84.43
AApqr,BBbgp,CCbt,DDmx,85.13
AApqr,BBbgp,CCfnw,DDkrs,86.28
AApqr,BBbgp,CChpx,DDlmr,86.36
AApqr,BBbgp,CCbt,DDcwz,80.02
AApqr,BBbgp,CCfnw,DDqz,89.09
AApqr,BBbgp,CChpx,DDcmp,90.97
AApqr,BBbgp,CCbt,DDbmz,90.84
AApqr,BBbgp,CCfnw,DDgv,92.82
AApqr,BBbgp,CChpx,DDmx,98.72
