AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,0.35
AApqr,BBnqx,CCfnw,DDkrs,1.02
AApqr,BBnqx,CChpx,DDlmr,3.18
AApqr,BBnqx,CCbt,DDcwz,13.26
AApqr,BBnqx,CCfnw,DDqz,18.08
AApqr,BBnqx,CChpx,DDcmp,21.75
AApqr,BBnqx,CCbt,DDbmz,23.68
AApqr,BBnqx,CCfnw,DDgv,24.1
AApqr,BBnqx,CChpx,DDmx,27.51
AAmz,BBgqt,CCbt,DDmx,29.79
AAmz,BBgqt,CCfnw,DDkrs,-97.28
AAmz,BBgqt,CChpx,DDlmr,-96.57
AAmz,BBgqt,CCbt,DDcwz,31.34
AAmz,BBgqt,CCfnw,DDqz,34.36
AAmz,BBgqt,CChpx,DDcmp,33.09
AAmz,BBgqt,CCbt,DDbmz,-92.38
AAmz,BBgqt,CCfnw,DDgv,-91.55
AAmz,BBgqt,CChpx,DDmx,38.94
AAcy,BBbkv,CCbt,DDmx,38.28
AAcy,BBbkv,CCfnw,DDkrs,-89.13
AAcy,BBbkv,CChpx,DDlmr,-87.33
AAcy,BBbkv,CCbt,DDcwz,-89.09
AAcy,BBbkv,CCfnw,DDqz,43.26
AAcy,BBbkv,CChpx,DDcmp,43.76
AAcy,BBbkv,CCbt,DDbmz,45.68
AAcy,BBbkv,CCfnw,DDgv,-78.07
AAcy,BBbkv,CChpx,DDmx,-77.04
AApqr,BBcjx,CCbt,DDmx,50.38
AApqr,BBcjx,CCfnw,DDkrs,53.74
AApqr,BBcjx,CChpx,DDlmr,53.57
AApqr,BBcjx,CCbt,DDcwz,55.43
AApqr,BBcjx,CCfnw,DDqz,-75.61
AApqr,BBcjx,CChpx,DDcmp,58.47
AApqr,BBcjx,CCbt,DDbmz,61.49
AApqr,BBcjx,CCfnw,DDgv,-63.88
AApqr,BBcjx,CChpx,DDmx,-58.95
AAmz,BBbpv,CCbt,DDmx,-56.22
AAmz,BBbpv,CCfnw,DDkrs,-55.67
AAmz,BBbpv,CChpx,DDlmr,-54.78
AAmz,BBbpv,CCbt,DDcwz,75.78
AAmz,BBbpv,CCfnw,DDqz,-52.0
AAmz,BBbpv,CChpx,DDcmp,-51.41
AAmz,BBbpv,CCbt,DDbmz,-51.88
AAmz,BBbpv,CCfnw,DDgv,78.09
AAmz,BBbpv,CChpx,DDmx,-42.49
AAcy,BBhpt,CCbt,DDmx,89.88
AAcy,BBhpt,CCfnw,DDkrs,-38.36
AAcy,BBhpt,CChpx,DDlmr,90.42
AAcy,BBhpt,CCbt,DDcwz,-7.52
AAcy,BBhpt,CCfnw,DDqz,93.38
AAcy,BBhpt,CChpx,DDcmp,97.73
AAcy,BBhpt,CCbt,DDbmz,-30.98
AAcy,BBhpt,CCfnw,DDgv,-27.52
AAcy,BBhpt,CChpx,DDmx,-25.5
AApqr,BBbgp,CCbt,DDmx,-25.76
AApqr,BBbgp,CCfnw,DDkrs,-18.88
AApqr,BBbgp,CChpx,DDlmr,-18.11
AApqr,BBbgp,CCbt,DDcwz,-15.88
AApqr,BBbgp,CCfnw,DDqz,-15.36
AApqr,BBbgp,CChpx,DDcmp,-11.78
AApqr,BBbgp,CCbt,DDbmz,-2.99
AApqr,BBbgp,CCfnw,DDgv,-7.31
AApqr,BBbgp,CChpx,DDmx,-2.72
