AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.21
AAdk,BBdn,CCrv,2.89
AAdk,BBnw,CCtv,2.33
AAdk,BBtw,CCrz,2.68
AAdk,BBdn,CCfh,6.04
AAdk,BBnw,CCdl,6.08
AAdk,BBtw,CCjz,8.47
AAdk,BBdn,CCcs,6.18
AAdk,BBnw,CChv,10.68
AAnt,BBtw,CChv,8.98
AAnt,BBdn,CCrv,12.46
AAnt,BBnw,CCtv,12.51
AAnt,BBtw,CCrz,14.67
AAnt,BBdn,CCfh,15.46
AAnt,BBnw,CCdl,16.8
AAnt,BBtw,CCjz,17.45
AAnt,BBdn,CCcs,14.43
AAnt,BBnw,CChv,19.73
AAst,BBtw,CChv,15.92
AAst,BBdn,CCrv,14.22
AAst,BBnw,CCtv,22.32
AAst,BBtw,CCrz,22.65
AAst,BBdn,CCfh,24.55
AAst,BBnw,CCdl,25.07
AAst,BBtw,CCjz,25.86
AAst,BBdn,CCcs,27.91
AAst,BBnw,CChv,9.18
