AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.07
AAdk,BBdn,CCrv,1.7
AAdk,BBnw,CCtv,2.45
AAdk,BBtw,CCrz,3.78
AAdk,BBdn,CCfh,6.53
AAdk,BBnw,CCdl,6.81
AAdk,BBtw,CCjz,8.77
AAdk,BBdn,CCcs,9.97
AAdk,BBnw,CChv,9.03
AAnt,BBtw,CChv,10.69
AAnt,BBdn,CCrv,12.09
AAnt,BBnw,CCtv,14.2
AAnt,BBtw,CCrz,17.46
AAnt,BBdn,CCfh,19.17
AAnt,BBnw,CCdl,19.87
AAnt,BBtw,CCjz,21.16
AAnt,BBdn,CCcs,22.34
AAnt,BBnw,CChv,23.45
AAst,BBtw,CChv,24.91
AAst,BBdn,CCrv,25.4
AAst,BBnw,CCtv,22.97
AAst,BBtw,CCrz,27.45
AAst,BBdn,CCfh,19.54
AAst,BBnw,CCdl,26.77
AAst,BBtw,CCjz,21.17
AAst,BBdn,CCcs,0.16
AAst,BBnw,CChv,20.93
