AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.66
AAdk,BBtw,CChv,DDtv,EEmn,0.99
AAdk,BBtw,CChv,DDnt,EEfh,0.51
AAdk,BBtw,CChv,DDtv,EElp,3.68
AAdk,BBtw,CChv,DDnt,EEfx,4.95
AAdk,BBtw,CChv,DDtv,EEdn,5.85
AArv,BBst,CCnw,DDnt,EEdn,3.52
AArv,BBst,CCnw,DDtv,EEmn,7.39
AArv,BBst,CCnw,DDnt,EEfh,7.74
AArv,BBst,CCnw,DDtv,EElp,9.3
AArv,BBst,CCnw,DDnt,EEfx,10.82
AArv,BBst,CCnw,DDtv,EEdn,11.12
AAdk,BBtw,CCdt,DDnt,EEdn,6.39
AAdk,BBtw,CCdt,DDtv,EEmn,14.13
AAdk,BBtw,CCdt,DDnt,EEfh,15.48
AAdk,BBtw,CCdt,DDtv,EElp,15.0
AAdk,BBtw,CCdt,DDnt,EEfx,17.8
AAdk,BBtw,CCdt,DDtv,EEdn,18.08
AArv,BBst,CCdl,DDnt,EEdn,15.01
AArv,BBst,CCdl,DDtv,EEmn,20.47
AArv,BBst,CCdl,DDnt,EEfh,20.04
AArv,BBst,CCdl,DDtv,EElp,22.01
AArv,BBst,CCdl,DDnt,EEfx,23.57
AArv,BBst,CCdl,DDtv,EEdn,23.61
AAdk,BBtw,CCmx,DDnt,EEdn,23.58
AAdk,BBtw,CCmx,DDtv,EEmn,26.88
AAdk,BBtw,CCmx,DDnt,EEfh,25.29
AAdk,BBtw,CCmx,DDtv,EElp,26.84
AAdk,BBtw,CCmx,DDnt,EEfx,24.71
AAdk,BBtw,CCmx,DDtv,EEdn,22.35
