AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,223.25
AAdk,BBtw,CChv,DDtv,EEmn,377.66
AAdk,BBtw,CChv,DDpw,EEdn,394.35
AAdk,BBtw,CChv,DDpq,EEmn,174.78
AAdk,BBtw,CChv,DDcs,EEdn,79.39
AAdk,BBtw,CChv,DDnt,EEdn,432.11
AAdk,BBtw,CChv,DDtv,EEmn,370.06
AAdk,BBtw,CChv,DDpw,EEdn,370.42
AAdk,BBtw,CChv,DDpq,EEmn,83.85
AAdk,BBtw,CChv,DDcs,EEdn,150.56
AAdk,BBtw,CChv,DDnt,EEdn,87.61
AAdk,BBtw,CChv,DDtv,EEmn,88.31
AAdk,BBtw,CChv,DDpw,EEdn,86.78
AAdk,BBtw,CChv,DDpq,EEmn,220.56
AAdk,BBtw,CChv,DDcs,EEdn,383.53
