AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,64.04
AAdk,BBtw,CChv,DDtv,EEmn,35.0
AAdk,BBtw,CChv,DDpw,EEdn,38.69
AAdk,BBst,CChv,DDnt,EEdn,39.83
AAdk,BBst,CChv,DDtv,EEmn,70.02
AAdk,BBst,CChv,DDpw,EEdn,75.51
AAdk,BBrz,CChv,DDnt,EEdn,14.37
AAdk,BBrz,CChv,DDtv,EEmn,47.15
AAdk,BBrz,CChv,DDpw,EEdn,49.5
AAdk,BBtw,CChv,DDnt,EEdn,52.92
AAdk,BBtw,CChv,DDtv,EEmn,52.12
AAdk,BBtw,CChv,DDpw,EEdn,87.41
AAdk,BBst,CChv,DDnt,EEdn,55.96
AAdk,BBst,CChv,DDtv,EEmn,58.74
AAdk,BBst,CChv,DDpw,EEdn,94.57
