AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.26
AAdk,BBtw,CChv,DDtv,EEmn,1.99
AAdk,BBtw,CChv,DDpw,EEfh,2.3
AAdk,BBtw,CChv,DDnt,EElp,3.01
AAdk,BBtw,CChv,DDtv,EEfx,4.4
AAdk,BBtw,CChv,DDpw,EEhr,5.66
AAdk,BBtw,CChv,DDnt,EEhl,6.8
AAdk,BBtw,CChv,DDtv,EEdn,7.57
AAdk,BBtw,CChv,DDpw,EEmn,6.14
AArv,BBst,CCnw,DDnt,EEdn,8.65
AArv,BBst,CCnw,DDtv,EEmn,9.86
AArv,BBst,CCnw,DDpw,EEfh,11.63
AArv,BBst,CCnw,DDnt,EElp,12.17
AArv,BBst,CCnw,DDtv,EEfx,7.85
AArv,BBst,CCnw,DDpw,EEhr,10.01
AArv,BBst,CCnw,DDnt,EEhl,15.0
AArv,BBst,CCnw,DDtv,EEdn,16.57
AArv,BBst,CCnw,DDpw,EEmn,13.36
AAdk,BBtw,CCdt,DDnt,EEdn,18.52
AAdk,BBtw,CCdt,DDtv,EEmn,18.83
AAdk,BBtw,CCdt,DDpw,EEfh,18.13
AAdk,BBtw,CCdt,DDnt,EElp,14.51
AAdk,BBtw,CCdt,DDtv,EEfx,18.0
AAdk,BBtw,CCdt,DDpw,EEhr,22.61
AAdk,BBtw,CCdt,DDnt,EEhl,19.4
AAdk,BBtw,CCdt,DDtv,EEdn,25.4
AAdk,BBtw,CCdt,DDpw,EEmn,26.96
AArv,BBst,CCdl,DDnt,EEdn,27.76
AArv,BBst,CCdl,DDtv,EEmn,6.08
AArv,BBst,CCdl,DDpw,EEfh,8.99
AArv,BBst,CCdl,DDnt,EElp,12.68
AArv,BBst,CCdl,DDtv,EEfx,0.96
AArv,BBst,CCdl,DDpw,EEhr,13.2
AArv,BBst,CCdl,DDnt,EEhl,15.22
AArv,BBst,CCdl,DDtv,EEdn,7.36
AArv,BBst,CCdl,DDpw,EEmn,2.22
