AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,1.38
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFlmr,2.05
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,3.84
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFlmr,2.83
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,6.23
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFlmr,7.15
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,11.68
AApqr,BBnqx,CCcy,DDmx,EEmz,FFlmr,13.42
AApqr,BBnqx,CCkqy,DDbkv,EEmz,FFgqt,14.93
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,16.13
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFlmr,22.85
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,24.16
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFlmr,24.8
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,26.6
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFlmr,26.59
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,29.72
AAfnw,BBkrs,CCcy,DDmx,EEmz,FFlmr,30.54
AAfnw,BBkrs,CCkqy,DDbkv,EEmz,FFgqt,31.33
AApqr,BBcjx,CCbt,DDmx,EEmz,FFgqt,29.01
AApqr,BBcjx,CCcy,DDbkv,EEmz,FFlmr,33.77
AApqr,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,34.82
AApqr,BBcjx,CCbt,DDhpt,EEmz,FFlmr,35.87
AApqr,BBcjx,CCcy,DDbmz,EEmz,FFgqt,37.83
AApqr,BBcjx,CCkqy,DDbsz,EEmz,FFlmr,39.08
AApqr,BBcjx,CCbt,DDmpy,EEmz,FFgqt,41.62
AApqr,BBcjx,CCcy,DDmx,EEmz,FFlmr,43.14
AApqr,BBcjx,CCkqy,DDbkv,EEmz,FFgqt,46.37
AAfnw,BBqz,CCbt,DDmx,EEmz,FFgqt,47.78
AAfnw,BBqz,CCcy,DDbkv,EEmz,FFlmr,47.55
AAfnw,BBqz,CCkqy,DDcwz,EEmz,FFgqt,47.28
AAfnw,BBqz,CCbt,DDhpt,EEmz,FFlmr,55.28
AAfnw,BBqz,CCcy,DDbmz,EEmz,FFgqt,59.77
AAfnw,BBqz,CCkqy,DDbsz,EEmz,FFlmr,67.07
AAfnw,BBqz,CCbt,DDmpy,EEmz,FFgqt,72.46
AAfnw,BBqz,CCcy,DDmx,EEmz,FFlmr,74.34
AAfnw,BBqz,CCkqy,DDbkv,EEmz,FFgqt,80.0
AApqr,BBbgp,CCbt,DDmx,EEmz,FFgqt,82.35
AApqr,BBbgp,CCcy,DDbkv,EEmz,FFlmr,84.03
AApqr,BBbgp,CCkqy,DDcwz,EEmz,FFgqt,86.86
AApqr,BBbgp,CCbt,DDhpt,EEmz,FFlmr,87.63
AApqr,BBbgp,CCcy,DDbmz,EEmz,FFgqt,89.69
AApqr,BBbgp,CCkqy,DDbsz,EEmz,FFlmr,90.98
AApqr,BBbgp,CCbt,DDmpy,EEmz,FFgqt,92.89
AApqr,BBbgp,CCcy,DDmx,EEmz,FFlmr,96.01
AApqr,BBbgp,CCkqy,DDbkv,EEmz,FFgqt,97.74
