AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,3.99
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFlmr,7.01
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,14.08
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFlmr,18.11
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,20.1
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFlmr,20.16
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,20.32
AApqr,BBnqx,CCcy,DDhlt,EEmz,FFlmr,27.61
AApqr,BBnqx,CCkqy,DDhk,EEmz,FFgqt,29.61
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,30.63
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFlmr,32.24
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,34.29
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFlmr,37.47
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,38.3
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFlmr,41.8
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,42.43
AAfnw,BBkrs,CCcy,DDhlt,EEmz,FFlmr,43.55
AAfnw,BBkrs,CCkqy,DDhk,EEmz,FFgqt,44.32
AApqr,BBcjx,CCbt,DDmx,EEmz,FFgqt,50.24
AApqr,BBcjx,CCcy,DDbkv,EEmz,FFlmr,50.11
AApqr,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,54.28
AApqr,BBcjx,CCbt,DDhpt,EEmz,FFlmr,55.7
AApqr,BBcjx,CCcy,DDbmz,EEmz,FFgqt,56.81
AApqr,BBcjx,CCkqy,DDbsz,EEmz,FFlmr,58.87
AApqr,BBcjx,CCbt,DDmpy,EEmz,FFgqt,60.36
AApqr,BBcjx,CCcy,DDhlt,EEmz,FFlmr,61.63
AApqr,BBcjx,CCkqy,DDhk,EEmz,FFgqt,63.64
AAfnw,BBqz,CCbt,DDmx,EEmz,FFgqt,64.17
AAfnw,BBqz,CCcy,DDbkv,EEmz,FFlmr,65.09
AAfnw,BBqz,CCkqy,DDcwz,EEmz,FFgqt,64.32
AAfnw,BBqz,CCbt,DDhpt,EEmz,FFlmr,63.38
AAfnw,BBqz,CCcy,DDbmz,EEmz,FFgqt,66.69
AAfnw,BBqz,CCkqy,DDbsz,EEmz,FFlmr,69.14
AAfnw,BBqz,CCbt,DDmpy,EEmz,FFgqt,70.47
AAfnw,BBqz,CCcy,DDhlt,EEmz,FFlmr,71.93
AAfnw,BBqz,CCkqy,DDhk,EEmz,FFgqt,72.46
AApqr,BBbgp,CCbt,DDmx,EEmz,FFgqt,79.1
AApqr,BBbgp,CCcy,DDbkv,EEmz,FFlmr,82.24
AApqr,BBbgp,CCkqy,DDcwz,EEmz,FFgqt,89.04
AApqr,BBbgp,CCbt,DDhpt,EEmz,FFlmr,90.1
AApqr,BBbgp,CCcy,DDbmz,EEmz,FFgqt,92.0
AApqr,BBbgp,CCkqy,DDbsz,EEmz,FFlmr,92.86
AApqr,BBbgp,CCbt,DDmpy,EEmz,FFgqt,96.58
AApqr,BBbgp,CCcy,DDhlt,EEmz,FFlmr,98.26
AApqr,BBbgp,CCkqy,DDhk,EEmz,FFgqt,99.49
