AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.66
AAdk,BBtw,CChv,DDtv,EEmn,1.87
AAdk,BBtw,CChv,DDnt,EEfh,0.25
AAdk,BBtw,CChv,DDtv,EElp,4.51
AAdk,BBtw,CChv,DDnt,EEfx,5.92
AAdk,BBtw,CChv,DDtv,EEhr,6.16
AArv,BBst,CCnw,DDnt,EEdn,7.04
AArv,BBst,CCnw,DDtv,EEmn,8.94
AArv,BBst,CCnw,DDnt,EEfh,7.68
AArv,BBst,CCnw,DDtv,EElp,9.79
AArv,BBst,CCnw,DDnt,EEfx,10.65
AArv,BBst,CCnw,DDtv,EEhr,11.59
AAdk,BBtw,CCdt,DDnt,EEdn,13.68
AAdk,BBtw,CCdt,DDtv,EEmn,13.99
AAdk,BBtw,CCdt,DDnt,EEfh,15.39
AAdk,BBtw,CCdt,DDtv,EElp,16.99
AAdk,BBtw,CCdt,DDnt,EEfx,16.89
AAdk,BBtw,CCdt,DDtv,EEhr,15.88
AArv,BBst,CCdl,DDnt,EEdn,19.99
AArv,BBst,CCdl,DDtv,EEmn,12.86
AArv,BBst,CCdl,DDnt,EEfh,18.68
AArv,BBst,CCdl,DDtv,EElp,22.91
AArv,BBst,CCdl,DDnt,EEfx,23.38
AArv,BBst,CCdl,DDtv,EEhr,22.29
AAdk,BBtw,CCmx,DDnt,EEdn,24.84
AAdk,BBtw,CCmx,DDtv,EEmn,26.08
AAdk,BBtw,CCmx,DDnt,EEfh,26.79
AAdk,BBtw,CCmx,DDtv,EElp,27.72
AAdk,BBtw,CCmx,DDnt,EEfx,26.31
AAdk,BBtw,CCmx,DDtv,EEhr,27.85
AArv,BBst,CChm,DDnt,EEdn,26.7
AArv,BBst,CChm,DDtv,EEmn,26.1
AArv,BBst,CChm,DDnt,EEfh,9.66
AArv,BBst,CChm,DDtv,EElp,12.79
AArv,BBst,CChm,DDnt,EEfx,12.56
AArv,BBst,CChm,DDtv,EEhr,20.89
