AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,33.39
AAdk,BBtw,CChv,DDtv,EEmn,68.42
AAdk,BBtw,CChv,DDpw,EEdn,68.11
AAdk,BBst,CCnw,DDnt,EEdn,38.24
AAdk,BBst,CCnw,DDtv,EEmn,71.33
AAdk,BBst,CCnw,DDpw,EEdn,71.89
AAdk,BBtw,CChv,DDnt,EEdn,78.38
AAdk,BBtw,CChv,DDtv,EEmn,15.01
AAdk,BBtw,CChv,DDpw,EEdn,15.72
AAdk,BBst,CCnw,DDnt,EEdn,52.74
AAdk,BBst,CCnw,DDtv,EEmn,25.64
AAdk,BBst,CCnw,DDpw,EEdn,58.94
AAdk,BBtw,CChv,DDnt,EEdn,28.9
AAdk,BBtw,CChv,DDtv,EEmn,25.34
AAdk,BBtw,CChv,DDpw,EEdn,95.87
