AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.36
AAdk,BBdn,CCrv,2.62
AAdk,BBnw,CCtv,3.39
AAdk,BBtw,CCrz,4.58
AAdk,BBdn,CCfh,4.53
AAdk,BBnw,CCdl,4.57
AAdk,BBtw,CCjz,8.0
AAdk,BBdn,CChv,10.26
AAdk,BBnw,CCrv,10.72
AAnt,BBtw,CChv,13.73
AAnt,BBdn,CCrv,14.46
AAnt,BBnw,CCtv,15.56
AAnt,BBtw,CCrz,16.22
AAnt,BBdn,CCfh,17.99
AAnt,BBnw,CCdl,18.0
AAnt,BBtw,CCjz,14.85
AAnt,BBdn,CChv,16.98
AAnt,BBnw,CCrv,21.52
AAst,BBtw,CChv,21.63
AAst,BBdn,CCrv,23.22
AAst,BBnw,CCtv,24.32
AAst,BBtw,CCrz,25.69
AAst,BBdn,CCfh,26.99
AAst,BBnw,CCdl,22.17
AAst,BBtw,CCjz,27.83
AAst,BBdn,CChv,20.06
AAst,BBnw,CCrv,15.48
