AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,1.86
AApqr,BBnqx,CCcy,DDbkv,EEhpx,FFlmr,5.91
AApqr,BBnqx,CCbt,DDcwz,EEmz,FFbpv,8.34
AApqr,BBnqx,CCcy,DDhpt,EEhpx,FFgqt,14.75
AApqr,BBnqx,CCbt,DDbmz,EEmz,FFlmr,14.83
AApqr,BBnqx,CCcy,DDmx,EEhpx,FFbpv,16.79
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,19.7
AAfnw,BBkrs,CCcy,DDbkv,EEhpx,FFlmr,21.23
AAfnw,BBkrs,CCbt,DDcwz,EEmz,FFbpv,22.41
AAfnw,BBkrs,CCcy,DDhpt,EEhpx,FFgqt,21.1
AAfnw,BBkrs,CCbt,DDbmz,EEmz,FFlmr,25.15
AAfnw,BBkrs,CCcy,DDmx,EEhpx,FFbpv,26.03
AAcqx,BBcjx,CCbt,DDmx,EEmz,FFgqt,29.64
AAcqx,BBcjx,CCcy,DDbkv,EEhpx,FFlmr,32.73
AAcqx,BBcjx,CCbt,DDcwz,EEmz,FFbpv,32.28
AAcqx,BBcjx,CCcy,DDhpt,EEhpx,FFgqt,36.89
AAcqx,BBcjx,CCbt,DDbmz,EEmz,FFlmr,48.84
AAcqx,BBcjx,CCcy,DDmx,EEhpx,FFbpv,48.01
AApqr,BBqz,CCbt,DDmx,EEmz,FFgqt,49.58
AApqr,BBqz,CCcy,DDbkv,EEhpx,FFlmr,53.68
AApqr,BBqz,CCbt,DDcwz,EEmz,FFbpv,54.15
AApqr,BBqz,CCcy,DDhpt,EEhpx,FFgqt,59.04
AApqr,BBqz,CCbt,DDbmz,EEmz,FFlmr,60.04
AApqr,BBqz,CCcy,DDmx,EEhpx,FFbpv,62.65
AAfnw,BBbgp,CCbt,DDmx,EEmz,FFgqt,66.24
AAfnw,BBbgp,CCcy,DDbkv,EEhpx,FFlmr,67.52
AAfnw,BBbgp,CCbt,DDcwz,EEmz,FFbpv,71.7
AAfnw,BBbgp,CCcy,DDhpt,EEhpx,FFgqt,71.06
AAfnw,BBbgp,CCbt,DDbmz,EEmz,FFlmr,73.5
AAfnw,BBbgp,CCcy,DDmx,EEhpx,FFbpv,73.58
AAcqx,BBgv,CCbt,DDmx,EEmz,FFgqt,80.59
AAcqx,BBgv,CCcy,DDbkv,EEhpx,FFlmr,85.03
AAcqx,BBgv,CCbt,DDcwz,EEmz,FFbpv,89.3
AAcqx,BBgv,CCcy,DDhpt,EEhpx,FFgqt,89.27
AAcqx,BBgv,CCbt,DDbmz,EEmz,FFlmr,91.99
AAcqx,BBgv,CCcy,DDmx,EEhpx,FFbpv,92.22
AApqr,BBlt,CCbt,DDmx,EEmz,FFgqt,92.4
AApqr,BBlt,CCcy,DDbkv,EEhpx,FFlmr,92.73
AApqr,BBlt,CCbt,DDcwz,EEmz,FFbpv,95.4
AApqr,BBlt,CCcy,DDhpt,EEhpx,FFgqt,97.39
AApqr,BBlt,CCbt,DDbmz,EEmz,FFlmr,97.09
AApqr,BBlt,CCcy,DDmx,EEhpx,FFbpv,99.86
