AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,1.79
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFlmr,4.65
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,5.84
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFlmr,6.44
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,7.97
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFlmr,13.69
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,15.75
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFlmr,15.09
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,17.11
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFlmr,21.46
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,22.15
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFlmr,24.53
AAcqx,BBcjx,CCbt,DDmx,EEmz,FFgqt,25.21
AAcqx,BBcjx,CCcy,DDbkv,EEmz,FFlmr,25.99
AAcqx,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,25.87
AAcqx,BBcjx,CCbt,DDhpt,EEmz,FFlmr,38.38
AAcqx,BBcjx,CCcy,DDbmz,EEmz,FFgqt,40.41
AAcqx,BBcjx,CCkqy,DDbsz,EEmz,FFlmr,43.97
AApqr,BBqz,CCbt,DDmx,EEmz,FFgqt,44.41
AApqr,BBqz,CCcy,DDbkv,EEmz,FFlmr,45.11
AApqr,BBqz,CCkqy,DDcwz,EEmz,FFgqt,44.39
AApqr,BBqz,CCbt,DDhpt,EEmz,FFlmr,48.92
AApqr,BBqz,CCcy,DDbmz,EEmz,FFgqt,48.63
AApqr,BBqz,CCkqy,DDbsz,EEmz,FFlmr,51.15
AAfnw,BBbgp,CCbt,DDmx,EEmz,FFgqt,52.32
AAfnw,BBbgp,CCcy,DDbkv,EEmz,FFlmr,56.24
AAfnw,BBbgp,CCkqy,DDcwz,EEmz,FFgqt,57.35
AAfnw,BBbgp,CCbt,DDhpt,EEmz,FFlmr,62.44
AAfnw,BBbgp,CCcy,DDbmz,EEmz,FFgqt,62.18
AAfnw,BBbgp,CCkqy,DDbsz,EEmz,FFlmr,64.1
AAcqx,BBgv,CCbt,DDmx,EEmz,FFgqt,71.91
AAcqx,BBgv,CCcy,DDbkv,EEmz,FFlmr,71.14
AAcqx,BBgv,CCkqy,DDcwz,EEmz,FFgqt,72.69
AAcqx,BBgv,CCbt,DDhpt,EEmz,FFlmr,73.13
AAcqx,BBgv,CCcy,DDbmz,EEmz,FFgqt,74.1
AAcqx,BBgv,CCkqy,DDbsz,EEmz,FFlmr,73.2
AApqr,BBlt,CCbt,DDmx,EEmz,FFgqt,77.07
AApqr,BBlt,CCcy,DDbkv,EEmz,FFlmr,78.29
AApqr,BBlt,CCkqy,DDcwz,EEmz,FFgqt,85.93
AApqr,BBlt,CCbt,DDhpt,EEmz,FFlmr,87.97
AApqr,BBlt,CCcy,DDbmz,EEmz,FFgqt,89.36
AApqr,BBlt,CCkqy,DDbsz,EEmz,FFlmr,92.94
