AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.57
AAdk,BBtw,CChv,DDtv,EEmn,26.41
AAdk,BBtw,CChv,DDnt,EEfh,3.81
AAdk,BBtw,CChv,DDtv,EElp,5.42
AArv,BBst,CCnw,DDnt,EEdn,4.17
AArv,BBst,CCnw,DDtv,EEmn,7.13
AArv,BBst,CCnw,DDnt,EEfh,8.25
AArv,BBst,CCnw,DDtv,EElp,27.29
AAbx,BBtw,CCdt,DDnt,EEdn,10.73
AAbx,BBtw,CCdt,DDtv,EEmn,8.91
AAbx,BBtw,CCdt,DDnt,EEfh,12.04
AAbx,BBtw,CCdt,DDtv,EElp,17.79
AAdk,BBst,CCdl,DDnt,EEdn,20.38
AAdk,BBst,CCdl,DDtv,EEmn,24.67
AAdk,BBst,CCdl,DDnt,EEfh,26.89
AAdk,BBst,CCdl,DDtv,EElp,27.25
