AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.4
AAdk,BBdn,CCrv,3.83
AAdk,BBnw,CCtv,4.81
AAdk,BBtw,CCrz,6.4
AAdk,BBdn,CCfh,7.3
AAdk,BBnw,CCdl,7.04
AAdk,BBtw,CCjz,6.0
AAdk,BBdn,CCcs,6.29
AAdk,BBnw,CChv,11.09
AAnt,BBtw,CChv,13.75
AAnt,BBdn,CCrv,14.54
AAnt,BBnw,CCtv,15.78
AAnt,BBtw,CCrz,15.08
AAnt,BBdn,CCfh,16.68
AAnt,BBnw,CCdl,18.19
AAnt,BBtw,CCjz,19.27
AAnt,BBdn,CCcs,20.1
AAnt,BBnw,CChv,20.59
AAst,BBtw,CChv,21.69
AAst,BBdn,CCrv,21.51
AAst,BBnw,CCtv,24.29
AAst,BBtw,CCrz,24.68
AAst,BBdn,CCfh,26.14
AAst,BBnw,CCdl,27.07
AAst,BBtw,CCjz,24.44
AAst,BBdn,CCcs,22.01
AAst,BBnw,CChv,14.63
