AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.26
AAdk,BBdn,CCrv,1.79
AAdk,BBnw,CCtv,3.66
AAdk,BBtw,CCrz,3.41
AAdk,BBdn,CCfh,5.4
AAdk,BBnw,CCdl,6.37
AAdk,BBtw,CCjz,7.69
AAdk,BBdn,CCcs,7.18
AAdk,BBnw,CChv,9.54
AAnt,BBtw,CChv,7.61
AAnt,BBdn,CCrv,5.08
AAnt,BBnw,CCtv,9.89
AAnt,BBtw,CCrz,4.82
AAnt,BBdn,CCfh,11.9
AAnt,BBnw,CCdl,10.69
AAnt,BBtw,CCjz,16.29
AAnt,BBdn,CCcs,17.52
AAnt,BBnw,CChv,18.15
AAst,BBtw,CChv,19.72
AAst,BBdn,CCrv,17.95
AAst,BBnw,CCtv,18.64
AAst,BBtw,CCrz,22.79
AAst,BBdn,CCfh,18.03
AAst,BBnw,CCdl,24.7
AAst,BBtw,CCjz,25.6
AAst,BBdn,CCcs,27.66
AAst,BBnw,CChv,11.42
