AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,0.38
AAdk,BBtw,CChv,DDtv,EEmn,1.13
AAdk,BBtw,CChv,DDnt,EEfh,2.3
AAdk,BBtw,CChv,DDtv,EElp,1.27
AAdk,BBtw,CChv,DDnt,EEfx,6.73
AAdk,BBtw,CChv,DDtv,EEdn,8.47
AArv,BBst,CCnw,DDnt,EEdn,9.99
AArv,BBst,CCnw,DDtv,EEmn,8.48
AArv,BBst,CCnw,DDnt,EEfh,11.41
AArv,BBst,CCnw,DDtv,EElp,11.83
AArv,BBst,CCnw,DDnt,EEfx,16.0
AArv,BBst,CCnw,DDtv,EEdn,17.27
AAbx,BBtw,CCdt,DDnt,EEdn,19.82
AAbx,BBtw,CCdt,DDtv,EEmn,19.07
AAbx,BBtw,CCdt,DDnt,EEfh,21.89
AAbx,BBtw,CCdt,DDtv,EElp,19.85
AAbx,BBtw,CCdt,DDnt,EEfx,23.71
AAbx,BBtw,CCdt,DDtv,EEdn,23.96
AAdk,BBst,CCdl,DDnt,EEdn,25.12
AAdk,BBst,CCdl,DDtv,EEmn,26.08
AAdk,BBst,CCdl,DDnt,EEfh,27.57
AAdk,BBst,CCdl,DDtv,EElp,27.42
AAdk,BBst,CCdl,DDnt,EEfx,25.05
AAdk,BBst,CCdl,DDtv,EEdn,19.71
