AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,449.35
AAdk,BBtw,CChv,DDtv,EEmn,321.6
AAdk,BBtw,CChv,DDpw,EEdn,482.0
AAdk,BBtw,CChv,DDpq,EEmn,292.21
AAdk,BBtw,CChv,DDcs,EEdn,354.54
AAdk,BBtw,CChv,DDnt,EEdn,423.03
AAdk,BBtw,CChv,DDtv,EEmn,424.43
AAdk,BBtw,CChv,DDpw,EEdn,202.52
AAdk,BBtw,CChv,DDpq,EEmn,239.84
AAdk,BBtw,CChv,DDcs,EEdn,307.76
AAdk,BBtw,CChv,DDnt,EEdn,245.37
AAdk,BBtw,CChv,DDtv,EEmn,183.46
AAdk,BBtw,CChv,DDpw,EEdn,219.45
AAdk,BBtw,CChv,DDpq,EEmn,220.46
AAdk,BBtw,CChv,DDcs,EEdn,375.1
