AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,160.38
AAdk,BBtw,CChv,DDtv,EEmn,130.09
AAdk,BBtw,CChv,DDpw,EEfh,259.74
AAdk,BBtw,CChv,DDpq,EEdn,355.19
AAdk,BBtw,CChv,DDcs,EEmn,262.38
AAdk,BBtw,CChv,DDnt,EEdn,455.52
AAdk,BBtw,CChv,DDtv,EEmn,295.6
AAdk,BBtw,CChv,DDpw,EEfh,107.95
AAdk,BBtw,CChv,DDpq,EEdn,399.58
AAdk,BBtw,CChv,DDcs,EEmn,243.88
AAdk,BBtw,CChv,DDnt,EEdn,150.03
AAdk,BBtw,CChv,DDtv,EEmn,88.45
AAdk,BBtw,CChv,DDpw,EEfh,410.93
AAdk,BBtw,CChv,DDpq,EEdn,347.27
AAdk,BBtw,CChv,DDcs,EEmn,159.74
