AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,0.42
AApqr,BBnqx,CCbt,DDcy,EEbkv,0.77
AApqr,BBnqx,CCbt,DDmx,EEkqy,2.9
AApqr,BBnqx,CCbt,DDcy,EEqz,3.52
AApqr,BBnqx,CCbt,DDmx,EEcrv,4.5
AApqr,BBnqx,CCbt,DDcy,EEmz,5.76
AAgqt,BBfnw,CCkrs,DDmx,EEmz,5.77
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,7.95
AAgqt,BBfnw,CCkrs,DDmx,EEkqy,8.26
AAgqt,BBfnw,CCkrs,DDcy,EEqz,9.0
AAgqt,BBfnw,CCkrs,DDmx,EEcrv,10.73
AAgqt,BBfnw,CCkrs,DDcy,EEmz,3.15
AAhpx,BBlmr,CCcqx,DDmx,EEmz,12.01
AAhpx,BBlmr,CCcqx,DDcy,EEbkv,13.22
AAhpx,BBlmr,CCcqx,DDmx,EEkqy,14.04
AAhpx,BBlmr,CCcqx,DDcy,EEqz,13.87
AAhpx,BBlmr,CCcqx,DDmx,EEcrv,14.03
AAhpx,BBlmr,CCcqx,DDcy,EEmz,17.19
AApqr,BBnqx,CCbpv,DDmx,EEmz,18.92
AApqr,BBnqx,CCbpv,DDcy,EEbkv,19.58
AApqr,BBnqx,CCbpv,DDmx,EEkqy,20.71
AApqr,BBnqx,CCbpv,DDcy,EEqz,21.13
AApqr,BBnqx,CCbpv,DDmx,EEcrv,14.45
AApqr,BBnqx,CCbpv,DDcy,EEmz,16.45
AAgqt,BBfnw,CCprw,DDmx,EEmz,24.91
AAgqt,BBfnw,CCprw,DDcy,EEbkv,25.7
AAgqt,BBfnw,CCprw,DDmx,EEkqy,25.99
AAgqt,BBfnw,CCprw,DDcy,EEqz,26.54
AAgqt,BBfnw,CCprw,DDmx,EEcrv,27.35
AAgqt,BBfnw,CCprw,DDcy,EEmz,25.69
AAhpx,BBlmr,CCbmz,DDmx,EEmz,21.38
AAhpx,BBlmr,CCbmz,DDcy,EEbkv,24.43
AAhpx,BBlmr,CCbmz,DDmx,EEkqy,24.34
AAhpx,BBlmr,CCbmz,DDcy,EEqz,11.21
AAhpx,BBlmr,CCbmz,DDmx,EEcrv,14.34
AAhpx,BBlmr,CCbmz,DDcy,EEmz,14.2
AApqr,BBnqx,CCgjm,DDmx,EEmz,15.18
AApqr,BBnqx,CCgjm,DDcy,EEbkv,15.34
AApqr,BBnqx,CCgjm,DDmx,EEkqy,15.32
AApqr,BBnqx,CCgjm,DDcy,EEqz,3.13
AApqr,BBnqx,CCgjm,DDmx,EEcrv,16.96
AApqr,BBnqx,CCgjm,DDcy,EEmz,18.61
AAgqt,BBfnw,CClt,DDmx,EEmz,18.65
AAgqt,BBfnw,CClt,DDcy,EEbkv,18.66
AAgqt,BBfnw,CClt,DDmx,EEkqy,19.43
AAgqt,BBfnw,CClt,DDcy,EEqz,20.99
AAgqt,BBfnw,CClt,DDmx,EEcrv,20.17
AAgqt,BBfnw,CClt,DDcy,EEmz,21.44
