AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.53
AAdk,BBdn,CCrv,1.6
AAdk,BBnw,CCtv,2.01
AAdk,BBtw,CCrz,0.2
AAdk,BBdn,CCfh,1.45
AAdk,BBnw,CCdl,0.96
AAdk,BBtw,CCjz,3.6
AAdk,BBdn,CCcs,2.54
AAdk,BBnw,CCcp,8.48
AAnt,BBtw,CChv,9.71
AAnt,BBdn,CCrv,10.29
AAnt,BBnw,CCtv,11.8
AAnt,BBtw,CCrz,3.85
AAnt,BBdn,CCfh,13.4
AAnt,BBnw,CCdl,14.65
AAnt,BBtw,CCjz,14.29
AAnt,BBdn,CCcs,16.0
AAnt,BBnw,CCcp,11.28
AAst,BBtw,CChv,18.4
AAst,BBdn,CCrv,18.78
AAst,BBnw,CCtv,19.51
AAst,BBtw,CCrz,21.37
AAst,BBdn,CCfh,23.02
AAst,BBnw,CCdl,24.42
AAst,BBtw,CCjz,26.17
AAst,BBdn,CCcs,26.51
AAst,BBnw,CCcp,0.01
